t,rail,mW,zone,C
1780554457.7974694,VDD_SOC,1889.28,,
1780554457.7974694,,,cpu-thermal,58.25
1780554457.7974694,,,gpu-thermal,58.968
1780554457.7974694,,,soc0-thermal,56.593
1780554457.7974694,,,soc1-thermal,55.843
1780554457.7974694,,,soc2-thermal,56.562
1780554457.7974694,,,tj-thermal,58.968
1780554457.9032621,VDD_IN,8423.04,,
1780554457.9032621,VDD_CPU_GPU_CV,3300.864,,
1780554457.9032621,VDD_SOC,1928.64,,
1780554457.9032621,,,cpu-thermal,58.281
1780554457.9032621,,,gpu-thermal,59.281
1780554457.9032621,,,soc0-thermal,56.468
1780554457.9032621,,,soc1-thermal,55.75
1780554457.9032621,,,soc2-thermal,56.562
1780554457.9032621,,,tj-thermal,58.906
1780554458.0086672,VDD_IN,8541.12,,
1780554458.0086672,VDD_CPU_GPU_CV,3340.16,,
1780554458.0086672,VDD_SOC,1928.64,,
1780554458.0086672,,,cpu-thermal,58.125
1780554458.0086672,,,gpu-thermal,59.156
1780554458.0086672,,,soc0-thermal,56.531
1780554458.0086672,,,soc1-thermal,55.906
1780554458.0086672,,,soc2-thermal,56.593
1780554458.0086672,,,tj-thermal,58.968
1780554458.1145756,VDD_IN,8501.76,,
1780554458.1145756,VDD_CPU_GPU_CV,3340.16,,
1780554458.1145756,VDD_SOC,1928.64,,
1780554458.1145756,,,cpu-thermal,58.156
1780554458.1145756,,,gpu-thermal,59.031
1780554458.1145756,,,soc0-thermal,56.625
1780554458.1145756,,,soc1-thermal,55.968
1780554458.1145756,,,soc2-thermal,56.625
1780554458.1145756,,,tj-thermal,59.031
1780554458.220364,VDD_IN,8501.76,,
1780554458.220364,VDD_CPU_GPU_CV,3340.16,,
1780554458.220364,VDD_SOC,1928.64,,
1780554458.220364,,,cpu-thermal,58.156
1780554458.220364,,,gpu-thermal,58.968
1780554458.220364,,,soc0-thermal,56.687
1780554458.220364,,,soc1-thermal,55.781
1780554458.220364,,,soc2-thermal,56.718
1780554458.220364,,,tj-thermal,58.968
1780554458.3258193,VDD_IN,8423.04,,
1780554458.3258193,VDD_CPU_GPU_CV,3300.864,,
1780554458.3258193,VDD_SOC,1928.64,,
1780554458.3258193,,,cpu-thermal,58.093
1780554458.3258193,,,gpu-thermal,58.812
1780554458.3258193,,,soc0-thermal,56.531
1780554458.3258193,,,soc1-thermal,55.781
1780554458.3258193,,,soc2-thermal,56.625
1780554458.3258193,,,tj-thermal,58.812
1780554458.431357,VDD_IN,8462.4,,
1780554458.431357,VDD_CPU_GPU_CV,3340.16,,
1780554458.431357,VDD_SOC,1928.64,,
1780554458.431357,,,cpu-thermal,58.218
1780554458.431357,,,gpu-thermal,59.312
1780554458.431357,,,soc0-thermal,56.562
1780554458.431357,,,soc1-thermal,55.906
1780554458.431357,,,soc2-thermal,56.625
1780554458.431357,,,tj-thermal,59.312
1780554458.537385,VDD_IN,8462.4,,
1780554458.537385,VDD_CPU_GPU_CV,3340.16,,
1780554458.537385,VDD_SOC,1928.64,,
1780554458.537385,,,cpu-thermal,58.25
1780554458.537385,,,gpu-thermal,58.968
1780554458.537385,,,soc0-thermal,56.656
1780554458.537385,,,soc1-thermal,56.062
1780554458.537385,,,soc2-thermal,56.781
1780554458.537385,,,tj-thermal,59.156
1780554458.6431646,VDD_IN,8462.4,,
1780554458.6431646,VDD_CPU_GPU_CV,3340.16,,
1780554458.6431646,VDD_SOC,1928.64,,
1780554458.6431646,,,cpu-thermal,58.593
1780554458.6431646,,,gpu-thermal,58.937
1780554458.6431646,,,soc0-thermal,56.75
1780554458.6431646,,,soc1-thermal,55.875
1780554458.6431646,,,soc2-thermal,56.843
1780554458.6431646,,,tj-thermal,59.031
1780554458.7492473,VDD_IN,8462.4,,
1780554458.7492473,VDD_CPU_GPU_CV,3340.16,,
1780554458.7492473,VDD_SOC,1928.64,,
1780554458.7492473,,,cpu-thermal,58.125
1780554458.7492473,,,gpu-thermal,59.343
1780554458.7492473,,,soc0-thermal,56.656
1780554458.7492473,,,soc1-thermal,56.0
1780554458.7492473,,,soc2-thermal,56.625
1780554458.7492473,,,tj-thermal,59.343
1780554458.8549078,VDD_IN,8580.48,,
1780554458.8549078,VDD_CPU_GPU_CV,3418.752,,
1780554458.8549078,VDD_SOC,1928.64,,
1780554458.8549078,,,cpu-thermal,58.125
1780554458.8549078,,,gpu-thermal,59.218
1780554458.8549078,,,soc0-thermal,56.687
1780554458.8549078,,,soc1-thermal,56.031
1780554458.8549078,,,soc2-thermal,56.656
1780554458.8549078,,,tj-thermal,59.218
1780554458.9606538,VDD_IN,8673.28,,
1780554458.9606538,VDD_CPU_GPU_CV,3458.048,,
1780554458.9606538,VDD_SOC,1968.0,,
1780554458.9606538,,,cpu-thermal,58.5
1780554458.9606538,,,gpu-thermal,59.218
1780554458.9606538,,,soc0-thermal,56.781
1780554458.9606538,,,soc1-thermal,56.156
1780554458.9606538,,,soc2-thermal,56.718
1780554458.9606538,,,tj-thermal,59.218
1780554459.0661902,VDD_IN,8633.856,,
1780554459.0661902,VDD_CPU_GPU_CV,3418.752,,
1780554459.0661902,VDD_SOC,1928.64,,
1780554459.0661902,,,cpu-thermal,58.437
1780554459.0661902,,,gpu-thermal,59.093
1780554459.0661902,,,soc0-thermal,56.656
1780554459.0661902,,,soc1-thermal,55.937
1780554459.0661902,,,soc2-thermal,56.718
1780554459.0661902,,,tj-thermal,59.093
1780554459.1716082,VDD_IN,8541.12,,
1780554459.1716082,VDD_CPU_GPU_CV,3379.456,,
1780554459.1716082,VDD_SOC,1928.64,,
1780554459.1716082,,,cpu-thermal,58.218
1780554459.1716082,,,gpu-thermal,59.218
1780554459.1716082,,,soc0-thermal,56.75
1780554459.1716082,,,soc1-thermal,55.937
1780554459.1716082,,,soc2-thermal,56.687
1780554459.1716082,,,tj-thermal,58.968
1780554459.2772784,VDD_IN,8462.4,,
1780554459.2772784,VDD_CPU_GPU_CV,3340.16,,
1780554459.2772784,VDD_SOC,1928.64,,
1780554459.2772784,,,cpu-thermal,58.312
1780554459.2772784,,,gpu-thermal,59.093
1780554459.2772784,,,soc0-thermal,56.75
1780554459.2772784,,,soc1-thermal,56.031
1780554459.2772784,,,soc2-thermal,56.75
1780554459.2772784,,,tj-thermal,59.093
1780554459.3830917,VDD_IN,8423.04,,
1780554459.3830917,VDD_CPU_GPU_CV,3300.864,,
1780554459.3830917,VDD_SOC,1928.64,,
1780554459.3830917,,,cpu-thermal,58.375
1780554459.3830917,,,gpu-thermal,58.968
1780554459.3830917,,,soc0-thermal,56.812
1780554459.3830917,,,soc1-thermal,55.937
1780554459.3830917,,,soc2-thermal,56.812
1780554459.3830917,,,tj-thermal,58.968
1780554459.488668,VDD_IN,8344.32,,
1780554459.488668,VDD_CPU_GPU_CV,3261.568,,
1780554459.488668,VDD_SOC,1889.28,,
1780554459.488668,,,cpu-thermal,58.531
1780554459.488668,,,gpu-thermal,58.968
1780554459.488668,,,soc0-thermal,56.812
1780554459.488668,,,soc1-thermal,56.0
1780554459.488668,,,soc2-thermal,56.718
1780554459.488668,,,tj-thermal,58.968
1780554459.5943658,VDD_IN,8304.96,,
1780554459.5943658,VDD_CPU_GPU_CV,3222.272,,
1780554459.5943658,VDD_SOC,1889.28,,
1780554459.5943658,,,cpu-thermal,58.312
1780554459.5943658,,,gpu-thermal,59.343
1780554459.5943658,,,soc0-thermal,56.812
1780554459.5943658,,,soc1-thermal,56.062
1780554459.5943658,,,soc2-thermal,56.781
1780554459.5943658,,,tj-thermal,59.343
1780554459.6999092,VDD_IN,8304.96,,
1780554459.6999092,VDD_CPU_GPU_CV,3222.272,,
1780554459.6999092,VDD_SOC,1889.28,,
1780554459.6999092,,,cpu-thermal,58.343
1780554459.6999092,,,gpu-thermal,58.968
1780554459.6999092,,,soc0-thermal,56.875
1780554459.6999092,,,soc1-thermal,56.156
1780554459.6999092,,,soc2-thermal,56.843
1780554459.6999092,,,tj-thermal,59.312
1780554459.8062422,VDD_IN,8304.96,,
1780554459.8062422,VDD_CPU_GPU_CV,3222.272,,
1780554459.8062422,VDD_SOC,1889.28,,
1780554459.8062422,,,cpu-thermal,58.437
1780554459.8062422,,,gpu-thermal,59.031
1780554459.8062422,,,soc0-thermal,56.687
1780554459.8062422,,,soc1-thermal,55.968
1780554459.8062422,,,soc2-thermal,56.781
1780554459.8062422,,,tj-thermal,59.25
1780554459.9124768,VDD_IN,8462.4,,
1780554459.9124768,VDD_CPU_GPU_CV,3300.864,,
1780554459.9124768,VDD_SOC,1928.64,,
1780554459.9124768,,,cpu-thermal,58.218
1780554459.9124768,,,gpu-thermal,59.437
1780554459.9124768,,,soc0-thermal,56.781
1780554459.9124768,,,soc1-thermal,56.031
1780554459.9124768,,,soc2-thermal,56.781
1780554459.9124768,,,tj-thermal,59.218
1780554460.0180354,VDD_IN,8555.008,,
1780554460.0180354,VDD_CPU_GPU_CV,3379.456,,
1780554460.0180354,VDD_SOC,1928.64,,
1780554460.0180354,,,cpu-thermal,58.312
1780554460.0180354,,,gpu-thermal,59.343
1780554460.0180354,,,soc0-thermal,56.812
1780554460.0180354,,,soc1-thermal,56.093
1780554460.0180354,,,soc2-thermal,56.843
1780554460.0180354,,,tj-thermal,59.343
1780554460.1242495,VDD_IN,8501.76,,
1780554460.1242495,VDD_CPU_GPU_CV,3340.16,,
1780554460.1242495,VDD_SOC,1928.64,,
1780554460.1242495,,,cpu-thermal,58.437
1780554460.1242495,,,gpu-thermal,59.25
1780554460.1242495,,,soc0-thermal,56.875
1780554460.1242495,,,soc1-thermal,56.031
1780554460.1242495,,,soc2-thermal,56.843
1780554460.1242495,,,tj-thermal,59.25
1780554460.230013,VDD_IN,8423.04,,
1780554460.230013,VDD_CPU_GPU_CV,3300.864,,
1780554460.230013,VDD_SOC,1928.64,,
1780554460.230013,,,cpu-thermal,58.468
1780554460.230013,,,gpu-thermal,59.125
1780554460.230013,,,soc0-thermal,56.781
1780554460.230013,,,soc1-thermal,56.125
1780554460.230013,,,soc2-thermal,56.843
1780554460.230013,,,tj-thermal,59.125
1780554460.336116,VDD_IN,8383.68,,
1780554460.336116,VDD_CPU_GPU_CV,3261.568,,
1780554460.336116,VDD_SOC,1928.64,,
1780554460.336116,,,cpu-thermal,58.312
1780554460.336116,,,gpu-thermal,59.062
1780554460.336116,,,soc0-thermal,56.718
1780554460.336116,,,soc1-thermal,56.093
1780554460.336116,,,soc2-thermal,56.812
1780554460.336116,,,tj-thermal,59.062
1780554460.4417102,VDD_IN,8383.68,,
1780554460.4417102,VDD_CPU_GPU_CV,3261.568,,
1780554460.4417102,VDD_SOC,1889.28,,
1780554460.4417102,,,cpu-thermal,58.406
1780554460.4417102,,,gpu-thermal,59.0
1780554460.4417102,,,soc0-thermal,56.843
1780554460.4417102,,,soc1-thermal,56.218
1780554460.4417102,,,soc2-thermal,56.843
1780554460.4417102,,,tj-thermal,59.0
1780554460.5470815,VDD_IN,8344.32,,
1780554460.5470815,VDD_CPU_GPU_CV,3261.568,,
1780554460.5470815,VDD_SOC,1889.28,,
1780554460.5470815,,,cpu-thermal,58.75
1780554460.5470815,,,gpu-thermal,59.031
1780554460.5470815,,,soc0-thermal,56.968
1780554460.5470815,,,soc1-thermal,56.031
1780554460.5470815,,,soc2-thermal,57.0
1780554460.5470815,,,tj-thermal,59.375
1780554460.6528487,VDD_IN,8304.96,,
1780554460.6528487,VDD_CPU_GPU_CV,3256.256,,
1780554460.6528487,VDD_SOC,1889.28,,
1780554460.6528487,,,cpu-thermal,58.406
1780554460.6528487,,,gpu-thermal,59.062
1780554460.6528487,,,soc0-thermal,56.75
1780554460.6528487,,,soc1-thermal,56.125
1780554460.6528487,,,soc2-thermal,56.812
1780554460.6528487,,,tj-thermal,59.062
1780554460.7584262,VDD_IN,8304.96,,
1780554460.7584262,VDD_CPU_GPU_CV,3217.024,,
1780554460.7584262,VDD_SOC,1889.28,,
1780554460.7584262,,,cpu-thermal,58.437
1780554460.7584262,,,gpu-thermal,59.5
1780554460.7584262,,,soc0-thermal,56.812
1780554460.7584262,,,soc1-thermal,56.25
1780554460.7584262,,,soc2-thermal,56.875
1780554460.7584262,,,tj-thermal,59.5
1780554460.8638518,VDD_IN,8423.04,,
1780554460.8638518,VDD_CPU_GPU_CV,3300.864,,
1780554460.8638518,VDD_SOC,1928.64,,
1780554460.8638518,,,cpu-thermal,58.562
1780554460.8638518,,,gpu-thermal,59.437
1780554460.8638518,,,soc0-thermal,56.968
1780554460.8638518,,,soc1-thermal,56.25
1780554460.8638518,,,soc2-thermal,56.843
1780554460.8638518,,,tj-thermal,59.437
1780554460.9693058,VDD_IN,8580.48,,
1780554460.9693058,VDD_CPU_GPU_CV,3379.456,,
1780554460.9693058,VDD_SOC,1928.64,,
1780554460.9693058,,,cpu-thermal,58.718
1780554460.9693058,,,gpu-thermal,59.218
1780554460.9693058,,,soc0-thermal,56.781
1780554460.9693058,,,soc1-thermal,56.0
1780554460.9693058,,,soc2-thermal,57.0
1780554460.9693058,,,tj-thermal,59.375
1780554461.0747871,VDD_IN,8555.008,,
1780554461.0747871,VDD_CPU_GPU_CV,3379.456,,
1780554461.0747871,VDD_SOC,1928.64,,
1780554461.0747871,,,cpu-thermal,58.343
1780554461.0747871,,,gpu-thermal,59.562
1780554461.0747871,,,soc0-thermal,56.906
1780554461.0747871,,,soc1-thermal,56.187
1780554461.0747871,,,soc2-thermal,56.875
1780554461.0747871,,,tj-thermal,59.218
1780554461.1806026,VDD_IN,8541.12,,
1780554461.1806026,VDD_CPU_GPU_CV,3340.16,,
1780554461.1806026,VDD_SOC,1928.64,,
1780554461.1806026,,,cpu-thermal,58.437
1780554461.1806026,,,gpu-thermal,59.375
1780554461.1806026,,,soc0-thermal,56.843
1780554461.1806026,,,soc1-thermal,56.187
1780554461.1806026,,,soc2-thermal,56.937
1780554461.1806026,,,tj-thermal,59.375
1780554461.2861338,VDD_IN,8501.76,,
1780554461.2861338,VDD_CPU_GPU_CV,3340.16,,
1780554461.2861338,VDD_SOC,1928.64,,
1780554461.2861338,,,cpu-thermal,58.625
1780554461.2861338,,,gpu-thermal,59.281
1780554461.2861338,,,soc0-thermal,56.968
1780554461.2861338,,,soc1-thermal,56.062
1780554461.2861338,,,soc2-thermal,57.0
1780554461.2861338,,,tj-thermal,59.281
1780554461.3918147,VDD_IN,8462.4,,
1780554461.3918147,VDD_CPU_GPU_CV,3300.864,,
1780554461.3918147,VDD_SOC,1928.64,,
1780554461.3918147,,,cpu-thermal,58.718
1780554461.3918147,,,gpu-thermal,59.125
1780554461.3918147,,,soc0-thermal,56.843
1780554461.3918147,,,soc1-thermal,56.187
1780554461.3918147,,,soc2-thermal,56.906
1780554461.3918147,,,tj-thermal,59.125
1780554461.497456,VDD_IN,8383.68,,
1780554461.497456,VDD_CPU_GPU_CV,3261.568,,
1780554461.497456,VDD_SOC,1928.64,,
1780554461.497456,,,cpu-thermal,58.312
1780554461.497456,,,gpu-thermal,59.375
1780554461.497456,,,soc0-thermal,56.843
1780554461.497456,,,soc1-thermal,56.218
1780554461.497456,,,soc2-thermal,56.968
1780554461.497456,,,tj-thermal,59.218
1780554461.6030369,VDD_IN,8423.04,,
1780554461.6030369,VDD_CPU_GPU_CV,3261.568,,
1780554461.6030369,VDD_SOC,1889.28,,
1780554461.6030369,,,cpu-thermal,58.656
1780554461.6030369,,,gpu-thermal,59.281
1780554461.6030369,,,soc0-thermal,57.0
1780554461.6030369,,,soc1-thermal,56.343
1780554461.6030369,,,soc2-thermal,57.0
1780554461.6030369,,,tj-thermal,59.156
1780554461.7088962,VDD_IN,8344.32,,
1780554461.7088962,VDD_CPU_GPU_CV,3261.568,,
1780554461.7088962,VDD_SOC,1889.28,,
1780554461.7088962,,,cpu-thermal,58.656
1780554461.7088962,,,gpu-thermal,59.156
1780554461.7088962,,,soc0-thermal,57.031
1780554461.7088962,,,soc1-thermal,56.187
1780554461.7088962,,,soc2-thermal,57.062
1780554461.7088962,,,tj-thermal,59.156
1780554461.814244,VDD_IN,8383.68,,
1780554461.814244,VDD_CPU_GPU_CV,3261.568,,
1780554461.814244,VDD_SOC,1928.64,,
1780554461.814244,,,cpu-thermal,58.718
1780554461.814244,,,gpu-thermal,59.312
1780554461.814244,,,soc0-thermal,56.843
1780554461.814244,,,soc1-thermal,56.156
1780554461.814244,,,soc2-thermal,56.937
1780554461.814244,,,tj-thermal,59.312
1780554461.9196942,VDD_IN,8541.12,,
1780554461.9196942,VDD_CPU_GPU_CV,3340.16,,
1780554461.9196942,VDD_SOC,1928.64,,
1780554461.9196942,,,cpu-thermal,58.625
1780554461.9196942,,,gpu-thermal,59.25
1780554461.9196942,,,soc0-thermal,56.906
1780554461.9196942,,,soc1-thermal,56.125
1780554461.9196942,,,soc2-thermal,56.937
1780554461.9196942,,,tj-thermal,59.25
1780554462.0249746,VDD_IN,8619.84,,
1780554462.0249746,VDD_CPU_GPU_CV,3379.456,,
1780554462.0249746,VDD_SOC,1928.64,,
1780554462.0249746,,,cpu-thermal,58.562
1780554462.0249746,,,gpu-thermal,59.375
1780554462.0249746,,,soc0-thermal,57.0
1780554462.0249746,,,soc1-thermal,56.437
1780554462.0249746,,,soc2-thermal,57.031
1780554462.0249746,,,tj-thermal,59.5
1780554462.1305447,VDD_IN,8541.12,,
1780554462.1305447,VDD_CPU_GPU_CV,3340.16,,
1780554462.1305447,VDD_SOC,1928.64,,
1780554462.1305447,,,cpu-thermal,58.687
1780554462.1305447,,,gpu-thermal,59.187
1780554462.1305447,,,soc0-thermal,57.093
1780554462.1305447,,,soc1-thermal,56.218
1780554462.1305447,,,soc2-thermal,56.968
1780554462.1305447,,,tj-thermal,59.187
1780554462.2360992,VDD_IN,8462.4,,
1780554462.2360992,VDD_CPU_GPU_CV,3300.864,,
1780554462.2360992,VDD_SOC,1928.64,,
1780554462.2360992,,,cpu-thermal,58.5
1780554462.2360992,,,gpu-thermal,59.625
1780554462.2360992,,,soc0-thermal,57.0
1780554462.2360992,,,soc1-thermal,56.25
1780554462.2360992,,,soc2-thermal,57.031
1780554462.2360992,,,tj-thermal,59.625
1780554462.3417206,VDD_IN,8462.4,,
1780554462.3417206,VDD_CPU_GPU_CV,3300.864,,
1780554462.3417206,VDD_SOC,1928.64,,
1780554462.3417206,,,cpu-thermal,58.468
1780554462.3417206,,,gpu-thermal,59.437
1780554462.3417206,,,soc0-thermal,57.031
1780554462.3417206,,,soc1-thermal,56.375
1780554462.3417206,,,soc2-thermal,57.0
1780554462.3417206,,,tj-thermal,59.437
1780554462.4472656,VDD_IN,8383.68,,
1780554462.4472656,VDD_CPU_GPU_CV,3261.568,,
1780554462.4472656,VDD_SOC,1928.64,,
1780554462.4472656,,,cpu-thermal,58.562
1780554462.4472656,,,gpu-thermal,59.187
1780554462.4472656,,,soc0-thermal,57.125
1780554462.4472656,,,soc1-thermal,56.406
1780554462.4472656,,,soc2-thermal,57.062
1780554462.4472656,,,tj-thermal,59.437
1780554462.553431,VDD_IN,8383.68,,
1780554462.553431,VDD_CPU_GPU_CV,3261.568,,
1780554462.553431,VDD_SOC,1928.64,,
1780554462.553431,,,cpu-thermal,58.562
1780554462.553431,,,gpu-thermal,59.593
1780554462.553431,,,soc0-thermal,56.968
1780554462.553431,,,soc1-thermal,56.218
1780554462.553431,,,soc2-thermal,57.062
1780554462.553431,,,tj-thermal,59.312
1780554462.659742,VDD_IN,8344.32,,
1780554462.659742,VDD_CPU_GPU_CV,3261.568,,
1780554462.659742,VDD_SOC,1889.28,,
1780554462.659742,,,cpu-thermal,58.531
1780554462.659742,,,gpu-thermal,59.531
1780554462.659742,,,soc0-thermal,57.0
1780554462.659742,,,soc1-thermal,56.312
1780554462.659742,,,soc2-thermal,57.031
1780554462.659742,,,tj-thermal,59.281
1780554462.7655694,VDD_IN,8344.32,,
1780554462.7655694,VDD_CPU_GPU_CV,3261.568,,
1780554462.7655694,VDD_SOC,1889.28,,
1780554462.7655694,,,cpu-thermal,58.562
1780554462.7655694,,,gpu-thermal,59.437
1780554462.7655694,,,soc0-thermal,57.156
1780554462.7655694,,,soc1-thermal,56.375
1780554462.7655694,,,soc2-thermal,57.062
1780554462.7655694,,,tj-thermal,59.437
1780554462.871368,VDD_IN,8501.76,,
1780554462.871368,VDD_CPU_GPU_CV,3340.16,,
1780554462.871368,VDD_SOC,1928.64,,
1780554462.871368,,,cpu-thermal,58.875
1780554462.871368,,,gpu-thermal,59.468
1780554462.871368,,,soc0-thermal,57.187
1780554462.871368,,,soc1-thermal,56.406
1780554462.871368,,,soc2-thermal,57.093
1780554462.871368,,,tj-thermal,59.468
1780554462.9767416,VDD_IN,8633.856,,
1780554462.9767416,VDD_CPU_GPU_CV,3418.752,,
1780554462.9767416,VDD_SOC,1928.64,,
1780554462.9767416,,,cpu-thermal,58.531
1780554462.9767416,,,gpu-thermal,59.437
1780554462.9767416,,,soc0-thermal,57.062
1780554462.9767416,,,soc1-thermal,56.343
1780554462.9767416,,,soc2-thermal,57.062
1780554462.9767416,,,tj-thermal,59.437
1780554463.082188,VDD_IN,8555.008,,
1780554463.082188,VDD_CPU_GPU_CV,3340.16,,
1780554463.082188,VDD_SOC,1928.64,,
1780554463.082188,,,cpu-thermal,58.562
1780554463.082188,,,gpu-thermal,59.468
1780554463.082188,,,soc0-thermal,57.125
1780554463.082188,,,soc1-thermal,56.406
1780554463.082188,,,soc2-thermal,57.031
1780554463.082188,,,tj-thermal,59.312
1780554463.187812,VDD_IN,8476.16,,
1780554463.187812,VDD_CPU_GPU_CV,3300.864,,
1780554463.187812,VDD_SOC,1928.64,,
1780554463.187812,,,cpu-thermal,58.781
1780554463.187812,,,gpu-thermal,59.312
1780554463.187812,,,soc0-thermal,57.062
1780554463.187812,,,soc1-thermal,56.5
1780554463.187812,,,soc2-thermal,57.093
1780554463.187812,,,tj-thermal,59.562
1780554463.294061,VDD_IN,8423.04,,
1780554463.294061,VDD_CPU_GPU_CV,3300.864,,
1780554463.294061,VDD_SOC,1928.64,,
1780554463.294061,,,cpu-thermal,58.843
1780554463.294061,,,gpu-thermal,59.312
1780554463.294061,,,soc0-thermal,56.968
1780554463.294061,,,soc1-thermal,56.25
1780554463.294061,,,soc2-thermal,57.093
1780554463.294061,,,tj-thermal,59.5
1780554463.4000208,VDD_IN,8344.32,,
1780554463.4000208,VDD_CPU_GPU_CV,3261.568,,
1780554463.4000208,VDD_SOC,1889.28,,
1780554463.4000208,,,cpu-thermal,58.906
1780554463.4000208,,,gpu-thermal,59.75
1780554463.4000208,,,soc0-thermal,57.031
1780554463.4000208,,,soc1-thermal,56.437
1780554463.4000208,,,soc2-thermal,57.125
1780554463.4000208,,,tj-thermal,59.75
1780554463.5058699,VDD_IN,8304.96,,
1780554463.5058699,VDD_CPU_GPU_CV,3222.272,,
1780554463.5058699,VDD_SOC,1889.28,,
1780554463.5058699,,,cpu-thermal,58.718
1780554463.5058699,,,gpu-thermal,59.531
1780554463.5058699,,,soc0-thermal,57.156
1780554463.5058699,,,soc1-thermal,56.468
1780554463.5058699,,,soc2-thermal,57.156
1780554463.5058699,,,tj-thermal,59.531
1780554463.611336,VDD_IN,8265.6,,
1780554463.611336,VDD_CPU_GPU_CV,3182.976,,
1780554463.611336,VDD_SOC,1889.28,,
1780554463.611336,,,cpu-thermal,58.812
1780554463.611336,,,gpu-thermal,59.468
1780554463.611336,,,soc0-thermal,57.218
1780554463.611336,,,soc1-thermal,56.406
1780554463.611336,,,soc2-thermal,57.187
1780554463.611336,,,tj-thermal,59.468
1780554463.7168791,VDD_IN,8265.6,,
1780554463.7168791,VDD_CPU_GPU_CV,3222.272,,
1780554463.7168791,VDD_SOC,1889.28,,
1780554463.7168791,,,cpu-thermal,58.906
1780554463.7168791,,,gpu-thermal,59.437
1780554463.7168791,,,soc0-thermal,57.125
1780554463.7168791,,,soc1-thermal,56.437
1780554463.7168791,,,soc2-thermal,57.125
1780554463.7168791,,,tj-thermal,59.437
1780554463.8229253,VDD_IN,8344.32,,
1780554463.8229253,VDD_CPU_GPU_CV,3261.568,,
1780554463.8229253,VDD_SOC,1889.28,,
1780554463.8229253,,,cpu-thermal,58.625
1780554463.8229253,,,gpu-thermal,59.656
1780554463.8229253,,,soc0-thermal,57.125
1780554463.8229253,,,soc1-thermal,56.468
1780554463.8229253,,,soc2-thermal,57.062
1780554463.8229253,,,tj-thermal,59.406
1780554463.928341,VDD_IN,8501.76,,
1780554463.928341,VDD_CPU_GPU_CV,3340.16,,
1780554463.928341,VDD_SOC,1928.64,,
1780554463.928341,,,cpu-thermal,58.75
1780554463.928341,,,gpu-thermal,59.656
1780554463.928341,,,soc0-thermal,57.156
1780554463.928341,,,soc1-thermal,56.468
1780554463.928341,,,soc2-thermal,57.218
1780554463.928341,,,tj-thermal,59.656
1780554464.0336626,VDD_IN,8580.48,,
1780554464.0336626,VDD_CPU_GPU_CV,3379.456,,
1780554464.0336626,VDD_SOC,1928.64,,
1780554464.0336626,,,cpu-thermal,58.75
1780554464.0336626,,,gpu-thermal,59.531
1780554464.0336626,,,soc0-thermal,57.187
1780554464.0336626,,,soc1-thermal,56.468
1780554464.0336626,,,soc2-thermal,57.281
1780554464.0336626,,,tj-thermal,59.531
1780554464.1392863,VDD_IN,8580.48,,
1780554464.1392863,VDD_CPU_GPU_CV,3379.456,,
1780554464.1392863,VDD_SOC,1928.64,,
1780554464.1392863,,,cpu-thermal,58.937
1780554464.1392863,,,gpu-thermal,59.468
1780554464.1392863,,,soc0-thermal,57.062
1780554464.1392863,,,soc1-thermal,56.437
1780554464.1392863,,,soc2-thermal,57.125
1780554464.1392863,,,tj-thermal,59.468
1780554464.2452483,VDD_IN,8541.12,,
1780554464.2452483,VDD_CPU_GPU_CV,3340.16,,
1780554464.2452483,VDD_SOC,1928.64,,
1780554464.2452483,,,cpu-thermal,58.781
1780554464.2452483,,,gpu-thermal,59.468
1780554464.2452483,,,soc0-thermal,57.25
1780554464.2452483,,,soc1-thermal,56.5
1780554464.2452483,,,soc2-thermal,57.25
1780554464.2452483,,,tj-thermal,59.468
1780554464.3507323,VDD_IN,8501.76,,
1780554464.3507323,VDD_CPU_GPU_CV,3340.16,,
1780554464.3507323,VDD_SOC,1928.64,,
1780554464.3507323,,,cpu-thermal,58.75
1780554464.3507323,,,gpu-thermal,59.468
1780554464.3507323,,,soc0-thermal,57.125
1780554464.3507323,,,soc1-thermal,56.562
1780554464.3507323,,,soc2-thermal,57.218
1780554464.3507323,,,tj-thermal,59.718
1780554464.456699,VDD_IN,8501.76,,
1780554464.456699,VDD_CPU_GPU_CV,3340.16,,
1780554464.456699,VDD_SOC,1928.64,,
1780554464.456699,,,cpu-thermal,58.875
1780554464.456699,,,gpu-thermal,59.562
1780554464.456699,,,soc0-thermal,57.25
1780554464.456699,,,soc1-thermal,56.437
1780554464.456699,,,soc2-thermal,57.187
1780554464.456699,,,tj-thermal,59.593
1780554464.5623322,VDD_IN,8462.4,,
1780554464.5623322,VDD_CPU_GPU_CV,3340.16,,
1780554464.5623322,VDD_SOC,1928.64,,
1780554464.5623322,,,cpu-thermal,58.75
1780554464.5623322,,,gpu-thermal,59.843
1780554464.5623322,,,soc0-thermal,57.156
1780554464.5623322,,,soc1-thermal,56.468
1780554464.5623322,,,soc2-thermal,57.156
1780554464.5623322,,,tj-thermal,59.843
1780554464.668406,VDD_IN,8462.4,,
1780554464.668406,VDD_CPU_GPU_CV,3300.864,,
1780554464.668406,VDD_SOC,1928.64,,
1780554464.668406,,,cpu-thermal,58.656
1780554464.668406,,,gpu-thermal,59.718
1780554464.668406,,,soc0-thermal,57.187
1780554464.668406,,,soc1-thermal,56.562
1780554464.668406,,,soc2-thermal,57.312
1780554464.668406,,,tj-thermal,59.718
