t,rail,mW,zone,C
1780559879.6224077,,,cpu-thermal,50.25
1780559879.6224077,,,gpu-thermal,51.031
1780559879.6224077,,,soc0-thermal,48.812
1780559879.6224077,,,soc1-thermal,48.343
1780559879.6224077,,,soc2-thermal,48.531
1780559879.6224077,,,tj-thermal,51.031
1780559879.7292907,VDD_IN,6110.72,,
1780559879.7292907,VDD_CPU_GPU_CV,1731.84,,
1780559879.7292907,VDD_SOC,1655.808,,
1780559879.7292907,,,cpu-thermal,50.406
1780559879.7292907,,,gpu-thermal,50.875
1780559879.7292907,,,soc0-thermal,48.937
1780559879.7292907,,,soc1-thermal,48.343
1780559879.7292907,,,soc2-thermal,48.531
1780559879.7292907,,,tj-thermal,50.875
1780559879.8352664,VDD_IN,6110.72,,
1780559879.8352664,VDD_CPU_GPU_CV,1692.48,,
1780559879.8352664,VDD_SOC,1655.808,,
1780559879.8352664,,,cpu-thermal,50.531
1780559879.8352664,,,gpu-thermal,50.718
1780559879.8352664,,,soc0-thermal,48.906
1780559879.8352664,,,soc1-thermal,48.437
1780559879.8352664,,,soc2-thermal,48.5
1780559879.8352664,,,tj-thermal,50.718
1780559879.942528,VDD_IN,6110.72,,
1780559879.942528,VDD_CPU_GPU_CV,1692.48,,
1780559879.942528,VDD_SOC,1655.808,,
1780559879.942528,,,cpu-thermal,50.312
1780559879.942528,,,gpu-thermal,50.718
1780559879.942528,,,soc0-thermal,48.875
1780559879.942528,,,soc1-thermal,48.343
1780559879.942528,,,soc2-thermal,48.437
1780559879.942528,,,tj-thermal,50.718
1780559880.0487778,VDD_IN,6110.72,,
1780559880.0487778,VDD_CPU_GPU_CV,1692.48,,
1780559880.0487778,VDD_SOC,1655.808,,
1780559880.0487778,,,cpu-thermal,50.406
1780559880.0487778,,,gpu-thermal,50.718
1780559880.0487778,,,soc0-thermal,48.843
1780559880.0487778,,,soc1-thermal,48.375
1780559880.0487778,,,soc2-thermal,48.5
1780559880.0487778,,,tj-thermal,50.718
1780559880.1548946,VDD_IN,6071.296,,
1780559880.1548946,VDD_CPU_GPU_CV,1692.48,,
1780559880.1548946,VDD_SOC,1655.808,,
1780559880.1548946,,,cpu-thermal,50.406
1780559880.1548946,,,gpu-thermal,51.062
1780559880.1548946,,,soc0-thermal,49.062
1780559880.1548946,,,soc1-thermal,48.531
1780559880.1548946,,,soc2-thermal,48.562
1780559880.1548946,,,tj-thermal,50.75
1780559880.2623336,VDD_IN,6071.296,,
1780559880.2623336,VDD_CPU_GPU_CV,1692.48,,
1780559880.2623336,VDD_SOC,1655.808,,
1780559880.2623336,,,cpu-thermal,50.281
1780559880.2623336,,,gpu-thermal,50.968
1780559880.2623336,,,soc0-thermal,48.875
1780559880.2623336,,,soc1-thermal,48.343
1780559880.2623336,,,soc2-thermal,48.593
1780559880.2623336,,,tj-thermal,50.718
1780559880.3685408,VDD_IN,6150.144,,
1780559880.3685408,VDD_CPU_GPU_CV,1731.84,,
1780559880.3685408,VDD_SOC,1655.808,,
1780559880.3685408,,,cpu-thermal,50.531
1780559880.3685408,,,gpu-thermal,50.781
1780559880.3685408,,,soc0-thermal,48.968
1780559880.3685408,,,soc1-thermal,48.406
1780559880.3685408,,,soc2-thermal,48.718
1780559880.3685408,,,tj-thermal,50.781
1780559880.4745884,VDD_IN,6189.568,,
1780559880.4745884,VDD_CPU_GPU_CV,1731.84,,
1780559880.4745884,VDD_SOC,1655.808,,
1780559880.4745884,,,cpu-thermal,50.656
1780559880.4745884,,,gpu-thermal,50.812
1780559880.4745884,,,soc0-thermal,48.968
1780559880.4745884,,,soc1-thermal,48.593
1780559880.4745884,,,soc2-thermal,48.5
1780559880.4745884,,,tj-thermal,50.812
1780559880.5809474,VDD_IN,6150.144,,
1780559880.5809474,VDD_CPU_GPU_CV,1731.84,,
1780559880.5809474,VDD_SOC,1655.808,,
1780559880.5809474,,,cpu-thermal,50.25
1780559880.5809474,,,gpu-thermal,50.812
1780559880.5809474,,,soc0-thermal,49.093
1780559880.5809474,,,soc1-thermal,48.375
1780559880.5809474,,,soc2-thermal,48.593
1780559880.5809474,,,tj-thermal,50.812
1780559880.6869066,VDD_IN,6150.144,,
1780559880.6869066,VDD_CPU_GPU_CV,1731.84,,
1780559880.6869066,VDD_SOC,1655.808,,
1780559880.6869066,,,cpu-thermal,50.5
1780559880.6869066,,,gpu-thermal,50.75
1780559880.6869066,,,soc0-thermal,48.906
1780559880.6869066,,,soc1-thermal,48.312
1780559880.6869066,,,soc2-thermal,48.656
1780559880.6869066,,,tj-thermal,50.75
1780559880.7935803,VDD_IN,6110.72,,
1780559880.7935803,VDD_CPU_GPU_CV,1731.84,,
1780559880.7935803,VDD_SOC,1655.808,,
1780559880.7935803,,,cpu-thermal,50.5
1780559880.7935803,,,gpu-thermal,51.0
1780559880.7935803,,,soc0-thermal,49.0
1780559880.7935803,,,soc1-thermal,48.531
1780559880.7935803,,,soc2-thermal,48.531
1780559880.7935803,,,tj-thermal,51.0
1780559880.899662,VDD_IN,6110.72,,
1780559880.899662,VDD_CPU_GPU_CV,1692.48,,
1780559880.899662,VDD_SOC,1655.808,,
1780559880.899662,,,cpu-thermal,50.218
1780559880.899662,,,gpu-thermal,50.937
1780559880.899662,,,soc0-thermal,49.156
1780559880.899662,,,soc1-thermal,48.625
1780559880.899662,,,soc2-thermal,48.625
1780559880.899662,,,tj-thermal,50.937
1780559881.005671,VDD_IN,6110.72,,
1780559881.005671,VDD_CPU_GPU_CV,1692.48,,
1780559881.005671,VDD_SOC,1655.808,,
1780559881.005671,,,cpu-thermal,50.437
1780559881.005671,,,gpu-thermal,50.937
1780559881.005671,,,soc0-thermal,48.968
1780559881.005671,,,soc1-thermal,48.437
1780559881.005671,,,soc2-thermal,48.75
1780559881.005671,,,tj-thermal,50.937
1780559881.112207,VDD_IN,6110.72,,
1780559881.112207,VDD_CPU_GPU_CV,1692.48,,
1780559881.112207,VDD_SOC,1655.808,,
1780559881.112207,,,cpu-thermal,50.5
1780559881.112207,,,gpu-thermal,50.781
1780559881.112207,,,soc0-thermal,49.031
1780559881.112207,,,soc1-thermal,48.531
1780559881.112207,,,soc2-thermal,48.718
1780559881.112207,,,tj-thermal,50.781
1780559881.2184188,VDD_IN,6071.296,,
1780559881.2184188,VDD_CPU_GPU_CV,1692.48,,
1780559881.2184188,VDD_SOC,1655.808,,
1780559881.2184188,,,cpu-thermal,50.343
1780559881.2184188,,,gpu-thermal,50.875
1780559881.2184188,,,soc0-thermal,49.156
1780559881.2184188,,,soc1-thermal,48.625
1780559881.2184188,,,soc2-thermal,48.656
1780559881.2184188,,,tj-thermal,50.875
1780559881.3249516,VDD_IN,6110.72,,
1780559881.3249516,VDD_CPU_GPU_CV,1731.84,,
1780559881.3249516,VDD_SOC,1655.808,,
1780559881.3249516,,,cpu-thermal,50.375
1780559881.3249516,,,gpu-thermal,51.187
1780559881.3249516,,,soc0-thermal,49.0
1780559881.3249516,,,soc1-thermal,48.5
1780559881.3249516,,,soc2-thermal,48.687
1780559881.3249516,,,tj-thermal,51.187
1780559881.4308496,VDD_IN,6150.144,,
1780559881.4308496,VDD_CPU_GPU_CV,1731.84,,
1780559881.4308496,VDD_SOC,1655.808,,
1780559881.4308496,,,cpu-thermal,50.625
1780559881.4308496,,,gpu-thermal,51.0
1780559881.4308496,,,soc0-thermal,49.093
1780559881.4308496,,,soc1-thermal,48.593
1780559881.4308496,,,soc2-thermal,48.75
1780559881.4308496,,,tj-thermal,51.0
1780559881.5368686,VDD_IN,6189.568,,
1780559881.5368686,VDD_CPU_GPU_CV,1731.84,,
1780559881.5368686,VDD_SOC,1655.808,,
1780559881.5368686,,,cpu-thermal,50.437
1780559881.5368686,,,gpu-thermal,51.031
1780559881.5368686,,,soc0-thermal,49.093
1780559881.5368686,,,soc1-thermal,48.75
1780559881.5368686,,,soc2-thermal,48.656
1780559881.5368686,,,tj-thermal,51.031
1780559881.642936,VDD_IN,6150.144,,
1780559881.642936,VDD_CPU_GPU_CV,1731.84,,
1780559881.642936,VDD_SOC,1655.808,,
1780559881.642936,,,cpu-thermal,50.343
1780559881.642936,,,gpu-thermal,51.125
1780559881.642936,,,soc0-thermal,49.187
1780559881.642936,,,soc1-thermal,48.437
1780559881.642936,,,soc2-thermal,48.781
1780559881.642936,,,tj-thermal,50.906
1780559881.7489266,VDD_IN,6150.144,,
1780559881.7489266,VDD_CPU_GPU_CV,1731.84,,
1780559881.7489266,VDD_SOC,1655.808,,
1780559881.7489266,,,cpu-thermal,50.5
1780559881.7489266,,,gpu-thermal,51.062
1780559881.7489266,,,soc0-thermal,49.093
1780559881.7489266,,,soc1-thermal,48.593
1780559881.7489266,,,soc2-thermal,48.781
1780559881.7489266,,,tj-thermal,50.906
1780559881.8548965,VDD_IN,6150.144,,
1780559881.8548965,VDD_CPU_GPU_CV,1731.84,,
1780559881.8548965,VDD_SOC,1655.808,,
1780559881.8548965,,,cpu-thermal,50.593
1780559881.8548965,,,gpu-thermal,50.875
1780559881.8548965,,,soc0-thermal,49.125
1780559881.8548965,,,soc1-thermal,48.687
1780559881.8548965,,,soc2-thermal,48.718
1780559881.8548965,,,tj-thermal,51.25
1780559881.961109,VDD_IN,6110.72,,
1780559881.961109,VDD_CPU_GPU_CV,1692.48,,
1780559881.961109,VDD_SOC,1655.808,,
1780559881.961109,,,cpu-thermal,50.468
1780559881.961109,,,gpu-thermal,50.937
1780559881.961109,,,soc0-thermal,49.187
1780559881.961109,,,soc1-thermal,48.468
1780559881.961109,,,soc2-thermal,48.687
1780559881.961109,,,tj-thermal,50.937
1780559882.0670888,VDD_IN,6110.72,,
1780559882.0670888,VDD_CPU_GPU_CV,1692.48,,
1780559882.0670888,VDD_SOC,1655.808,,
1780559882.0670888,,,cpu-thermal,50.5
1780559882.0670888,,,gpu-thermal,50.875
1780559882.0670888,,,soc0-thermal,49.125
1780559882.0670888,,,soc1-thermal,48.562
1780559882.0670888,,,soc2-thermal,48.687
1780559882.0670888,,,tj-thermal,50.875
1780559882.1730385,VDD_IN,6110.72,,
1780559882.1730385,VDD_CPU_GPU_CV,1692.48,,
1780559882.1730385,VDD_SOC,1655.808,,
1780559882.1730385,,,cpu-thermal,50.687
1780559882.1730385,,,gpu-thermal,51.312
1780559882.1730385,,,soc0-thermal,49.187
1780559882.1730385,,,soc1-thermal,48.531
1780559882.1730385,,,soc2-thermal,48.812
1780559882.1730385,,,tj-thermal,51.312
1780559882.279354,VDD_IN,6110.72,,
1780559882.279354,VDD_CPU_GPU_CV,1692.48,,
1780559882.279354,VDD_SOC,1655.808,,
1780559882.279354,,,cpu-thermal,50.5
1780559882.279354,,,gpu-thermal,51.125
1780559882.279354,,,soc0-thermal,49.187
1780559882.279354,,,soc1-thermal,48.5
1780559882.279354,,,soc2-thermal,48.781
1780559882.279354,,,tj-thermal,51.125
1780559882.385644,VDD_IN,6150.144,,
1780559882.385644,VDD_CPU_GPU_CV,1731.84,,
1780559882.385644,VDD_SOC,1655.808,,
1780559882.385644,,,cpu-thermal,50.5
1780559882.385644,,,gpu-thermal,51.0
1780559882.385644,,,soc0-thermal,49.062
1780559882.385644,,,soc1-thermal,48.593
1780559882.385644,,,soc2-thermal,48.781
1780559882.385644,,,tj-thermal,51.0
1780559882.491742,VDD_IN,6228.992,,
1780559882.491742,VDD_CPU_GPU_CV,1771.2,,
1780559882.491742,VDD_SOC,1655.808,,
1780559882.491742,,,cpu-thermal,50.625
1780559882.491742,,,gpu-thermal,51.031
1780559882.491742,,,soc0-thermal,49.125
1780559882.491742,,,soc1-thermal,48.593
1780559882.491742,,,soc2-thermal,48.875
1780559882.491742,,,tj-thermal,51.031
1780559882.5978906,VDD_IN,6189.568,,
1780559882.5978906,VDD_CPU_GPU_CV,1771.2,,
1780559882.5978906,VDD_SOC,1655.808,,
1780559882.5978906,,,cpu-thermal,50.687
1780559882.5978906,,,gpu-thermal,50.875
1780559882.5978906,,,soc0-thermal,49.156
1780559882.5978906,,,soc1-thermal,48.718
1780559882.5978906,,,soc2-thermal,48.718
1780559882.5978906,,,tj-thermal,50.875
1780559882.704264,VDD_IN,6189.568,,
1780559882.704264,VDD_CPU_GPU_CV,1771.2,,
1780559882.704264,VDD_SOC,1655.808,,
1780559882.704264,,,cpu-thermal,50.687
1780559882.704264,,,gpu-thermal,50.875
1780559882.704264,,,soc0-thermal,49.156
1780559882.704264,,,soc1-thermal,48.687
1780559882.704264,,,soc2-thermal,48.75
1780559882.704264,,,tj-thermal,50.875
1780559882.8105211,VDD_IN,6150.144,,
1780559882.8105211,VDD_CPU_GPU_CV,1771.2,,
1780559882.8105211,VDD_SOC,1655.808,,
1780559882.8105211,,,cpu-thermal,50.875
1780559882.8105211,,,gpu-thermal,51.218
1780559882.8105211,,,soc0-thermal,49.125
1780559882.8105211,,,soc1-thermal,48.687
1780559882.8105211,,,soc2-thermal,48.812
1780559882.8105211,,,tj-thermal,51.218
1780559882.9167247,VDD_IN,6150.144,,
1780559882.9167247,VDD_CPU_GPU_CV,1771.2,,
1780559882.9167247,VDD_SOC,1655.808,,
1780559882.9167247,,,cpu-thermal,50.937
1780559882.9167247,,,gpu-thermal,51.125
1780559882.9167247,,,soc0-thermal,49.218
1780559882.9167247,,,soc1-thermal,48.718
1780559882.9167247,,,soc2-thermal,48.781
1780559882.9167247,,,tj-thermal,51.125
1780559883.0237782,VDD_IN,6150.144,,
1780559883.0237782,VDD_CPU_GPU_CV,1771.2,,
1780559883.0237782,VDD_SOC,1655.808,,
1780559883.0237782,,,cpu-thermal,50.593
1780559883.0237782,,,gpu-thermal,51.062
1780559883.0237782,,,soc0-thermal,49.125
1780559883.0237782,,,soc1-thermal,48.687
1780559883.0237782,,,soc2-thermal,48.875
1780559883.0237782,,,tj-thermal,51.062
1780559883.1303015,VDD_IN,6110.72,,
1780559883.1303015,VDD_CPU_GPU_CV,1771.2,,
1780559883.1303015,VDD_SOC,1655.808,,
1780559883.1303015,,,cpu-thermal,50.656
1780559883.1303015,,,gpu-thermal,50.937
1780559883.1303015,,,soc0-thermal,49.218
1780559883.1303015,,,soc1-thermal,48.75
1780559883.1303015,,,soc2-thermal,48.937
1780559883.1303015,,,tj-thermal,50.937
1780559883.2361846,VDD_IN,6110.72,,
1780559883.2361846,VDD_CPU_GPU_CV,1731.84,,
1780559883.2361846,VDD_SOC,1655.808,,
1780559883.2361846,,,cpu-thermal,50.843
1780559883.2361846,,,gpu-thermal,50.937
1780559883.2361846,,,soc0-thermal,49.312
1780559883.2361846,,,soc1-thermal,48.812
1780559883.2361846,,,soc2-thermal,48.843
1780559883.2361846,,,tj-thermal,50.937
1780559883.3432343,VDD_IN,6110.72,,
1780559883.3432343,VDD_CPU_GPU_CV,1731.84,,
1780559883.3432343,VDD_SOC,1655.808,,
1780559883.3432343,,,cpu-thermal,50.5
1780559883.3432343,,,gpu-thermal,51.312
1780559883.3432343,,,soc0-thermal,49.406
1780559883.3432343,,,soc1-thermal,48.625
1780559883.3432343,,,soc2-thermal,48.781
1780559883.3432343,,,tj-thermal,51.312
1780559883.449138,VDD_IN,6150.144,,
1780559883.449138,VDD_CPU_GPU_CV,1771.2,,
1780559883.449138,VDD_SOC,1655.808,,
1780559883.449138,,,cpu-thermal,50.625
1780559883.449138,,,gpu-thermal,51.187
1780559883.449138,,,soc0-thermal,49.187
1780559883.449138,,,soc1-thermal,48.718
1780559883.449138,,,soc2-thermal,48.937
1780559883.449138,,,tj-thermal,51.187
1780559883.5550952,VDD_IN,6150.144,,
1780559883.5550952,VDD_CPU_GPU_CV,1771.2,,
1780559883.5550952,VDD_SOC,1655.808,,
1780559883.5550952,,,cpu-thermal,50.562
1780559883.5550952,,,gpu-thermal,51.125
1780559883.5550952,,,soc0-thermal,49.218
1780559883.5550952,,,soc1-thermal,48.843
1780559883.5550952,,,soc2-thermal,48.875
1780559883.5550952,,,tj-thermal,51.125
1780559883.6622615,VDD_IN,6110.72,,
1780559883.6622615,VDD_CPU_GPU_CV,1731.84,,
1780559883.6622615,VDD_SOC,1655.808,,
1780559883.6622615,,,cpu-thermal,50.531
1780559883.6622615,,,gpu-thermal,51.062
1780559883.6622615,,,soc0-thermal,49.375
1780559883.6622615,,,soc1-thermal,48.718
1780559883.6622615,,,soc2-thermal,48.812
1780559883.6622615,,,tj-thermal,51.062
1780559883.768328,VDD_IN,6110.72,,
1780559883.768328,VDD_CPU_GPU_CV,1731.84,,
1780559883.768328,VDD_SOC,1655.808,,
1780559883.768328,,,cpu-thermal,50.781
1780559883.768328,,,gpu-thermal,51.0
1780559883.768328,,,soc0-thermal,49.218
1780559883.768328,,,soc1-thermal,48.75
1780559883.768328,,,soc2-thermal,48.968
1780559883.768328,,,tj-thermal,51.0
1780559883.8747165,VDD_IN,6071.296,,
1780559883.8747165,VDD_CPU_GPU_CV,1692.48,,
1780559883.8747165,VDD_SOC,1655.808,,
1780559883.8747165,,,cpu-thermal,50.906
1780559883.8747165,,,gpu-thermal,51.406
1780559883.8747165,,,soc0-thermal,49.343
1780559883.8747165,,,soc1-thermal,48.75
1780559883.8747165,,,soc2-thermal,48.812
1780559883.8747165,,,tj-thermal,51.406
1780559883.980789,VDD_IN,6110.72,,
1780559883.980789,VDD_CPU_GPU_CV,1731.84,,
1780559883.980789,VDD_SOC,1655.808,,
1780559883.980789,,,cpu-thermal,50.593
1780559883.980789,,,gpu-thermal,51.312
1780559883.980789,,,soc0-thermal,49.343
1780559883.980789,,,soc1-thermal,48.625
1780559883.980789,,,soc2-thermal,48.843
1780559883.980789,,,tj-thermal,51.312
1780559884.0873103,VDD_IN,6071.296,,
1780559884.0873103,VDD_CPU_GPU_CV,1692.48,,
1780559884.0873103,VDD_SOC,1655.808,,
1780559884.0873103,,,cpu-thermal,50.781
1780559884.0873103,,,gpu-thermal,51.218
1780559884.0873103,,,soc0-thermal,49.218
1780559884.0873103,,,soc1-thermal,48.718
1780559884.0873103,,,soc2-thermal,48.843
1780559884.0873103,,,tj-thermal,51.218
1780559884.1941104,VDD_IN,6071.296,,
1780559884.1941104,VDD_CPU_GPU_CV,1692.48,,
1780559884.1941104,VDD_SOC,1655.808,,
1780559884.1941104,,,cpu-thermal,50.812
1780559884.1941104,,,gpu-thermal,51.093
1780559884.1941104,,,soc0-thermal,49.281
1780559884.1941104,,,soc1-thermal,48.718
1780559884.1941104,,,soc2-thermal,48.968
1780559884.1941104,,,tj-thermal,51.093
1780559884.300213,VDD_IN,6110.72,,
1780559884.300213,VDD_CPU_GPU_CV,1692.48,,
1780559884.300213,VDD_SOC,1655.808,,
1780559884.300213,,,cpu-thermal,50.656
1780559884.300213,,,gpu-thermal,51.062
1780559884.300213,,,soc0-thermal,49.343
1780559884.300213,,,soc1-thermal,48.718
1780559884.300213,,,soc2-thermal,48.875
1780559884.300213,,,tj-thermal,51.062
1780559884.4065063,VDD_IN,6150.144,,
1780559884.4065063,VDD_CPU_GPU_CV,1731.84,,
1780559884.4065063,VDD_SOC,1655.808,,
1780559884.4065063,,,cpu-thermal,50.656
1780559884.4065063,,,gpu-thermal,51.062
1780559884.4065063,,,soc0-thermal,49.312
1780559884.4065063,,,soc1-thermal,48.718
1780559884.4065063,,,soc2-thermal,48.968
1780559884.4065063,,,tj-thermal,51.062
1780559884.5126164,VDD_IN,6150.144,,
1780559884.5126164,VDD_CPU_GPU_CV,1731.84,,
1780559884.5126164,VDD_SOC,1655.808,,
1780559884.5126164,,,cpu-thermal,50.718
1780559884.5126164,,,gpu-thermal,51.375
1780559884.5126164,,,soc0-thermal,49.281
1780559884.5126164,,,soc1-thermal,48.812
1780559884.5126164,,,soc2-thermal,49.0
1780559884.5126164,,,tj-thermal,51.375
1780559884.6186707,VDD_IN,6150.144,,
1780559884.6186707,VDD_CPU_GPU_CV,1731.84,,
1780559884.6186707,VDD_SOC,1655.808,,
1780559884.6186707,,,cpu-thermal,50.687
1780559884.6186707,,,gpu-thermal,51.281
1780559884.6186707,,,soc0-thermal,49.468
1780559884.6186707,,,soc1-thermal,48.968
1780559884.6186707,,,soc2-thermal,48.937
1780559884.6186707,,,tj-thermal,51.281
1780559884.7251909,VDD_IN,6110.72,,
1780559884.7251909,VDD_CPU_GPU_CV,1731.84,,
1780559884.7251909,VDD_SOC,1655.808,,
1780559884.7251909,,,cpu-thermal,50.687
1780559884.7251909,,,gpu-thermal,51.187
1780559884.7251909,,,soc0-thermal,49.25
1780559884.7251909,,,soc1-thermal,48.843
1780559884.7251909,,,soc2-thermal,48.968
1780559884.7251909,,,tj-thermal,51.187
1780559884.8317194,VDD_IN,6110.72,,
1780559884.8317194,VDD_CPU_GPU_CV,1731.84,,
1780559884.8317194,VDD_SOC,1655.808,,
1780559884.8317194,,,cpu-thermal,50.968
1780559884.8317194,,,gpu-thermal,51.187
1780559884.8317194,,,soc0-thermal,49.468
1780559884.8317194,,,soc1-thermal,48.781
1780559884.8317194,,,soc2-thermal,49.156
1780559884.8317194,,,tj-thermal,51.187
1780559884.938249,VDD_IN,6110.72,,
1780559884.938249,VDD_CPU_GPU_CV,1731.84,,
1780559884.938249,VDD_SOC,1655.808,,
1780559884.938249,,,cpu-thermal,50.625
1780559884.938249,,,gpu-thermal,51.093
1780559884.938249,,,soc0-thermal,49.406
1780559884.938249,,,soc1-thermal,49.0
1780559884.938249,,,soc2-thermal,48.875
1780559884.938249,,,tj-thermal,51.093
1780559885.0445144,VDD_IN,6110.72,,
1780559885.0445144,VDD_CPU_GPU_CV,1731.84,,
1780559885.0445144,VDD_SOC,1655.808,,
1780559885.0445144,,,cpu-thermal,50.843
1780559885.0445144,,,gpu-thermal,51.25
1780559885.0445144,,,soc0-thermal,49.343
1780559885.0445144,,,soc1-thermal,48.875
1780559885.0445144,,,soc2-thermal,48.937
1780559885.0445144,,,tj-thermal,51.5
1780559885.1510267,VDD_IN,6110.72,,
1780559885.1510267,VDD_CPU_GPU_CV,1692.48,,
1780559885.1510267,VDD_SOC,1655.808,,
1780559885.1510267,,,cpu-thermal,50.968
1780559885.1510267,,,gpu-thermal,51.343
1780559885.1510267,,,soc0-thermal,49.312
1780559885.1510267,,,soc1-thermal,48.843
1780559885.1510267,,,soc2-thermal,49.031
1780559885.1510267,,,tj-thermal,51.343
1780559885.2571602,VDD_IN,6110.72,,
1780559885.2571602,VDD_CPU_GPU_CV,1692.48,,
1780559885.2571602,VDD_SOC,1655.808,,
1780559885.2571602,,,cpu-thermal,50.968
1780559885.2571602,,,gpu-thermal,51.125
1780559885.2571602,,,soc0-thermal,49.406
1780559885.2571602,,,soc1-thermal,48.937
1780559885.2571602,,,soc2-thermal,48.937
1780559885.2571602,,,tj-thermal,51.218
1780559885.3633497,VDD_IN,6150.144,,
1780559885.3633497,VDD_CPU_GPU_CV,1731.84,,
1780559885.3633497,VDD_SOC,1655.808,,
1780559885.3633497,,,cpu-thermal,50.718
1780559885.3633497,,,gpu-thermal,51.468
1780559885.3633497,,,soc0-thermal,49.375
1780559885.3633497,,,soc1-thermal,48.781
1780559885.3633497,,,soc2-thermal,49.0
1780559885.3633497,,,tj-thermal,51.218
1780559885.4696493,VDD_IN,6189.568,,
1780559885.4696493,VDD_CPU_GPU_CV,1731.84,,
1780559885.4696493,VDD_SOC,1655.808,,
1780559885.4696493,,,cpu-thermal,50.75
1780559885.4696493,,,gpu-thermal,51.406
1780559885.4696493,,,soc0-thermal,49.5
1780559885.4696493,,,soc1-thermal,48.843
1780559885.4696493,,,soc2-thermal,48.968
1780559885.4696493,,,tj-thermal,51.218
1780559885.5760424,VDD_IN,6150.144,,
1780559885.5760424,VDD_CPU_GPU_CV,1731.84,,
1780559885.5760424,VDD_SOC,1655.808,,
1780559885.5760424,,,cpu-thermal,50.718
1780559885.5760424,,,gpu-thermal,51.312
1780559885.5760424,,,soc0-thermal,49.437
1780559885.5760424,,,soc1-thermal,49.062
1780559885.5760424,,,soc2-thermal,48.937
1780559885.5760424,,,tj-thermal,51.656
1780559885.6822944,VDD_IN,6150.144,,
1780559885.6822944,VDD_CPU_GPU_CV,1731.84,,
1780559885.6822944,VDD_SOC,1655.808,,
1780559885.6822944,,,cpu-thermal,50.781
1780559885.6822944,,,gpu-thermal,51.218
1780559885.6822944,,,soc0-thermal,49.531
1780559885.6822944,,,soc1-thermal,48.812
1780559885.6822944,,,soc2-thermal,48.968
1780559885.6822944,,,tj-thermal,51.468
1780559885.7885182,VDD_IN,6110.72,,
1780559885.7885182,VDD_CPU_GPU_CV,1731.84,,
1780559885.7885182,VDD_SOC,1655.808,,
1780559885.7885182,,,cpu-thermal,50.875
1780559885.7885182,,,gpu-thermal,51.218
1780559885.7885182,,,soc0-thermal,49.343
1780559885.7885182,,,soc1-thermal,48.843
1780559885.7885182,,,soc2-thermal,49.062
1780559885.7885182,,,tj-thermal,51.281
1780559885.8953576,VDD_IN,6110.72,,
1780559885.8953576,VDD_CPU_GPU_CV,1692.48,,
1780559885.8953576,VDD_SOC,1655.808,,
1780559885.8953576,,,cpu-thermal,51.25
1780559885.8953576,,,gpu-thermal,51.562
1780559885.8953576,,,soc0-thermal,49.437
1780559885.8953576,,,soc1-thermal,48.875
1780559885.8953576,,,soc2-thermal,49.031
1780559885.8953576,,,tj-thermal,51.25
1780559886.0014768,VDD_IN,6110.72,,
1780559886.0014768,VDD_CPU_GPU_CV,1692.48,,
1780559886.0014768,VDD_SOC,1655.808,,
1780559886.0014768,,,cpu-thermal,50.718
1780559886.0014768,,,gpu-thermal,51.531
1780559886.0014768,,,soc0-thermal,49.593
1780559886.0014768,,,soc1-thermal,48.875
1780559886.0014768,,,soc2-thermal,48.937
1780559886.0014768,,,tj-thermal,51.218
1780559886.10763,VDD_IN,6110.72,,
1780559886.10763,VDD_CPU_GPU_CV,1692.48,,
1780559886.10763,VDD_SOC,1655.808,,
1780559886.10763,,,cpu-thermal,50.937
1780559886.10763,,,gpu-thermal,51.25
1780559886.10763,,,soc0-thermal,49.468
1780559886.10763,,,soc1-thermal,48.875
1780559886.10763,,,soc2-thermal,49.093
1780559886.10763,,,tj-thermal,51.218
1780559886.2141845,VDD_IN,6110.72,,
1780559886.2141845,VDD_CPU_GPU_CV,1731.84,,
1780559886.2141845,VDD_SOC,1655.808,,
1780559886.2141845,,,cpu-thermal,51.062
1780559886.2141845,,,gpu-thermal,51.25
1780559886.2141845,,,soc0-thermal,49.406
1780559886.2141845,,,soc1-thermal,49.0
1780559886.2141845,,,soc2-thermal,49.218
1780559886.2141845,,,tj-thermal,51.5
1780559886.3205328,VDD_IN,6150.144,,
1780559886.3205328,VDD_CPU_GPU_CV,1731.84,,
1780559886.3205328,VDD_SOC,1655.808,,
1780559886.3205328,,,cpu-thermal,50.906
1780559886.3205328,,,gpu-thermal,51.281
1780559886.3205328,,,soc0-thermal,49.593
1780559886.3205328,,,soc1-thermal,48.843
1780559886.3205328,,,soc2-thermal,49.062
1780559886.3205328,,,tj-thermal,51.5
1780559886.4266953,VDD_IN,6189.568,,
1780559886.4266953,VDD_CPU_GPU_CV,1731.84,,
1780559886.4266953,VDD_SOC,1655.808,,
1780559886.4266953,,,cpu-thermal,50.937
1780559886.4266953,,,gpu-thermal,51.218
1780559886.4266953,,,soc0-thermal,49.437
1780559886.4266953,,,soc1-thermal,48.875
1780559886.4266953,,,soc2-thermal,49.156
1780559886.4266953,,,tj-thermal,51.343
1780559886.5330398,VDD_IN,6189.568,,
1780559886.5330398,VDD_CPU_GPU_CV,1731.84,,
1780559886.5330398,VDD_SOC,1655.808,,
1780559886.5330398,,,cpu-thermal,51.0
1780559886.5330398,,,gpu-thermal,51.5
1780559886.5330398,,,soc0-thermal,49.406
1780559886.5330398,,,soc1-thermal,49.0
1780559886.5330398,,,soc2-thermal,49.031
1780559886.5330398,,,tj-thermal,51.312
