t,rail,mW,zone,C
1780558974.456329,VDD_CPU_GPU_CV,2243.52,,
1780558974.456329,VDD_SOC,1852.928,,
1780558974.456329,,,cpu-thermal,50.687
1780558974.456329,,,gpu-thermal,51.406
1780558974.456329,,,soc0-thermal,49.5
1780558974.456329,,,soc1-thermal,48.718
1780558974.456329,,,soc2-thermal,49.0
1780558974.456329,,,tj-thermal,51.406
1780558974.5621812,VDD_IN,7135.744,,
1780558974.5621812,VDD_CPU_GPU_CV,2204.16,,
1780558974.5621812,VDD_SOC,1852.928,,
1780558974.5621812,,,cpu-thermal,50.75
1780558974.5621812,,,gpu-thermal,51.437
1780558974.5621812,,,soc0-thermal,49.437
1780558974.5621812,,,soc1-thermal,48.718
1780558974.5621812,,,soc2-thermal,49.093
1780558974.5621812,,,tj-thermal,51.437
1780558974.6684525,VDD_IN,7056.896,,
1780558974.6684525,VDD_CPU_GPU_CV,2164.8,,
1780558974.6684525,VDD_SOC,1852.928,,
1780558974.6684525,,,cpu-thermal,51.031
1780558974.6684525,,,gpu-thermal,51.281
1780558974.6684525,,,soc0-thermal,49.531
1780558974.6684525,,,soc1-thermal,48.843
1780558974.6684525,,,soc2-thermal,49.218
1780558974.6684525,,,tj-thermal,51.281
1780558974.77454,VDD_IN,6989.376,,
1780558974.77454,VDD_CPU_GPU_CV,2125.44,,
1780558974.77454,VDD_SOC,1813.504,,
1780558974.77454,,,cpu-thermal,51.312
1780558974.77454,,,gpu-thermal,51.781
1780558974.77454,,,soc0-thermal,49.5
1780558974.77454,,,soc1-thermal,49.0
1780558974.77454,,,soc2-thermal,49.031
1780558974.77454,,,tj-thermal,51.781
1780558974.8805432,VDD_IN,6989.376,,
1780558974.8805432,VDD_CPU_GPU_CV,2125.44,,
1780558974.8805432,VDD_SOC,1813.504,,
1780558974.8805432,,,cpu-thermal,50.937
1780558974.8805432,,,gpu-thermal,51.687
1780558974.8805432,,,soc0-thermal,49.437
1780558974.8805432,,,soc1-thermal,48.843
1780558974.8805432,,,soc2-thermal,49.187
1780558974.8805432,,,tj-thermal,51.687
1780558974.9868145,VDD_IN,6949.888,,
1780558974.9868145,VDD_CPU_GPU_CV,2125.44,,
1780558974.9868145,VDD_SOC,1813.504,,
1780558974.9868145,,,cpu-thermal,51.031
1780558974.9868145,,,gpu-thermal,51.5
1780558974.9868145,,,soc0-thermal,49.437
1780558974.9868145,,,soc1-thermal,48.843
1780558974.9868145,,,soc2-thermal,49.218
1780558974.9868145,,,tj-thermal,51.5
1780558975.0927868,VDD_IN,6949.888,,
1780558975.0927868,VDD_CPU_GPU_CV,2086.08,,
1780558975.0927868,VDD_SOC,1813.504,,
1780558975.0927868,,,cpu-thermal,51.093
1780558975.0927868,,,gpu-thermal,51.406
1780558975.0927868,,,soc0-thermal,49.437
1780558975.0927868,,,soc1-thermal,48.906
1780558975.0927868,,,soc2-thermal,49.031
1780558975.0927868,,,tj-thermal,51.406
1780558975.1988854,VDD_IN,6949.888,,
1780558975.1988854,VDD_CPU_GPU_CV,2086.08,,
1780558975.1988854,VDD_SOC,1813.504,,
1780558975.1988854,,,cpu-thermal,50.968
1780558975.1988854,,,gpu-thermal,51.593
1780558975.1988854,,,soc0-thermal,49.531
1780558975.1988854,,,soc1-thermal,48.843
1780558975.1988854,,,soc2-thermal,49.156
1780558975.1988854,,,tj-thermal,51.375
1780558975.3050447,VDD_IN,7017.472,,
1780558975.3050447,VDD_CPU_GPU_CV,2125.44,,
1780558975.3050447,VDD_SOC,1852.928,,
1780558975.3050447,,,cpu-thermal,50.812
1780558975.3050447,,,gpu-thermal,51.562
1780558975.3050447,,,soc0-thermal,49.406
1780558975.3050447,,,soc1-thermal,48.781
1780558975.3050447,,,soc2-thermal,49.156
1780558975.3050447,,,tj-thermal,51.343
1780558975.4110487,VDD_IN,7135.744,,
1780558975.4110487,VDD_CPU_GPU_CV,2204.16,,
1780558975.4110487,VDD_SOC,1852.928,,
1780558975.4110487,,,cpu-thermal,51.093
1780558975.4110487,,,gpu-thermal,51.5
1780558975.4110487,,,soc0-thermal,49.5
1780558975.4110487,,,soc1-thermal,48.968
1780558975.4110487,,,soc2-thermal,49.25
1780558975.4110487,,,tj-thermal,51.5
1780558975.5167272,VDD_IN,7175.168,,
1780558975.5167272,VDD_CPU_GPU_CV,2204.16,,
1780558975.5167272,VDD_SOC,1852.928,,
1780558975.5167272,,,cpu-thermal,50.843
1780558975.5167272,,,gpu-thermal,51.406
1780558975.5167272,,,soc0-thermal,49.625
1780558975.5167272,,,soc1-thermal,48.781
1780558975.5167272,,,soc2-thermal,49.218
1780558975.5167272,,,tj-thermal,51.406
1780558975.6231232,VDD_IN,7056.896,,
1780558975.6231232,VDD_CPU_GPU_CV,2164.8,,
1780558975.6231232,VDD_SOC,1852.928,,
1780558975.6231232,,,cpu-thermal,50.906
1780558975.6231232,,,gpu-thermal,51.906
1780558975.6231232,,,soc0-thermal,49.468
1780558975.6231232,,,soc1-thermal,48.843
1780558975.6231232,,,soc2-thermal,49.25
1780558975.6231232,,,tj-thermal,51.906
1780558975.7291315,VDD_IN,7017.472,,
1780558975.7291315,VDD_CPU_GPU_CV,2164.8,,
1780558975.7291315,VDD_SOC,1852.928,,
1780558975.7291315,,,cpu-thermal,51.218
1780558975.7291315,,,gpu-thermal,51.687
1780558975.7291315,,,soc0-thermal,49.468
1780558975.7291315,,,soc1-thermal,48.875
1780558975.7291315,,,soc2-thermal,49.281
1780558975.7291315,,,tj-thermal,51.687
1780558975.8355045,VDD_IN,6978.048,,
1780558975.8355045,VDD_CPU_GPU_CV,2125.44,,
1780558975.8355045,VDD_SOC,1813.504,,
1780558975.8355045,,,cpu-thermal,50.968
1780558975.8355045,,,gpu-thermal,51.625
1780558975.8355045,,,soc0-thermal,49.625
1780558975.8355045,,,soc1-thermal,48.843
1780558975.8355045,,,soc2-thermal,49.187
1780558975.8355045,,,tj-thermal,51.625
1780558975.9418223,VDD_IN,6949.888,,
1780558975.9418223,VDD_CPU_GPU_CV,2125.44,,
1780558975.9418223,VDD_SOC,1813.504,,
1780558975.9418223,,,cpu-thermal,50.968
1780558975.9418223,,,gpu-thermal,51.531
1780558975.9418223,,,soc0-thermal,49.718
1780558975.9418223,,,soc1-thermal,48.968
1780558975.9418223,,,soc2-thermal,49.187
1780558975.9418223,,,tj-thermal,51.531
1780558976.0479157,VDD_IN,6949.888,,
1780558976.0479157,VDD_CPU_GPU_CV,2086.08,,
1780558976.0479157,VDD_SOC,1813.504,,
1780558976.0479157,,,cpu-thermal,51.156
1780558976.0479157,,,gpu-thermal,51.375
1780558976.0479157,,,soc0-thermal,49.593
1780558976.0479157,,,soc1-thermal,48.937
1780558976.0479157,,,soc2-thermal,49.281
1780558976.0479157,,,tj-thermal,51.375
1780558976.1543899,VDD_IN,6910.4,,
1780558976.1543899,VDD_CPU_GPU_CV,2086.08,,
1780558976.1543899,VDD_SOC,1813.504,,
1780558976.1543899,,,cpu-thermal,51.25
1780558976.1543899,,,gpu-thermal,51.468
1780558976.1543899,,,soc0-thermal,49.593
1780558976.1543899,,,soc1-thermal,49.125
1780558976.1543899,,,soc2-thermal,49.281
1780558976.1543899,,,tj-thermal,51.468
1780558976.260649,VDD_IN,6949.888,,
1780558976.260649,VDD_CPU_GPU_CV,2086.08,,
1780558976.260649,VDD_SOC,1813.504,,
1780558976.260649,,,cpu-thermal,50.968
1780558976.260649,,,gpu-thermal,51.75
1780558976.260649,,,soc0-thermal,49.656
1780558976.260649,,,soc1-thermal,48.906
1780558976.260649,,,soc2-thermal,49.187
1780558976.260649,,,tj-thermal,51.75
1780558976.366672,VDD_IN,7096.32,,
1780558976.366672,VDD_CPU_GPU_CV,2164.8,,
1780558976.366672,VDD_SOC,1852.928,,
1780558976.366672,,,cpu-thermal,51.062
1780558976.366672,,,gpu-thermal,51.687
1780558976.366672,,,soc0-thermal,49.531
1780558976.366672,,,soc1-thermal,48.968
1780558976.366672,,,soc2-thermal,49.312
1780558976.366672,,,tj-thermal,51.687
1780558976.4724326,VDD_IN,7214.592,,
1780558976.4724326,VDD_CPU_GPU_CV,2243.52,,
1780558976.4724326,VDD_SOC,1852.928,,
1780558976.4724326,,,cpu-thermal,51.218
1780558976.4724326,,,gpu-thermal,51.687
1780558976.4724326,,,soc0-thermal,49.5
1780558976.4724326,,,soc1-thermal,49.031
1780558976.4724326,,,soc2-thermal,49.218
1780558976.4724326,,,tj-thermal,51.687
1780558976.5783257,VDD_IN,7135.744,,
1780558976.5783257,VDD_CPU_GPU_CV,2204.16,,
1780558976.5783257,VDD_SOC,1852.928,,
1780558976.5783257,,,cpu-thermal,51.031
1780558976.5783257,,,gpu-thermal,51.75
1780558976.5783257,,,soc0-thermal,49.656
1780558976.5783257,,,soc1-thermal,48.937
1780558976.5783257,,,soc2-thermal,49.187
1780558976.5783257,,,tj-thermal,51.656
1780558976.6845222,VDD_IN,7056.896,,
1780558976.6845222,VDD_CPU_GPU_CV,2164.8,,
1780558976.6845222,VDD_SOC,1852.928,,
1780558976.6845222,,,cpu-thermal,51.062
1780558976.6845222,,,gpu-thermal,51.718
1780558976.6845222,,,soc0-thermal,49.593
1780558976.6845222,,,soc1-thermal,48.937
1780558976.6845222,,,soc2-thermal,49.281
1780558976.6845222,,,tj-thermal,51.5
1780558976.790593,VDD_IN,7017.472,,
1780558976.790593,VDD_CPU_GPU_CV,2125.44,,
1780558976.790593,VDD_SOC,1813.504,,
1780558976.790593,,,cpu-thermal,51.062
1780558976.790593,,,gpu-thermal,51.687
1780558976.790593,,,soc0-thermal,49.593
1780558976.790593,,,soc1-thermal,49.031
1780558976.790593,,,soc2-thermal,49.281
1780558976.790593,,,tj-thermal,51.968
1780558976.8970256,VDD_IN,6989.376,,
1780558976.8970256,VDD_CPU_GPU_CV,2125.44,,
1780558976.8970256,VDD_SOC,1813.504,,
1780558976.8970256,,,cpu-thermal,51.031
1780558976.8970256,,,gpu-thermal,51.562
1780558976.8970256,,,soc0-thermal,49.718
1780558976.8970256,,,soc1-thermal,49.156
1780558976.8970256,,,soc2-thermal,49.281
1780558976.8970256,,,tj-thermal,51.843
1780558977.0031292,VDD_IN,6949.888,,
1780558977.0031292,VDD_CPU_GPU_CV,2089.472,,
1780558977.0031292,VDD_SOC,1813.504,,
1780558977.0031292,,,cpu-thermal,51.062
1780558977.0031292,,,gpu-thermal,51.468
1780558977.0031292,,,soc0-thermal,49.593
1780558977.0031292,,,soc1-thermal,49.031
1780558977.0031292,,,soc2-thermal,49.375
1780558977.0031292,,,tj-thermal,51.687
1780558977.1101155,VDD_IN,6910.4,,
1780558977.1101155,VDD_CPU_GPU_CV,2089.472,,
1780558977.1101155,VDD_SOC,1813.504,,
1780558977.1101155,,,cpu-thermal,51.218
1780558977.1101155,,,gpu-thermal,51.937
1780558977.1101155,,,soc0-thermal,49.656
1780558977.1101155,,,soc1-thermal,49.125
1780558977.1101155,,,soc2-thermal,49.312
1780558977.1101155,,,tj-thermal,51.593
1780558977.216203,VDD_IN,6910.4,,
1780558977.216203,VDD_CPU_GPU_CV,2089.472,,
1780558977.216203,VDD_SOC,1813.504,,
1780558977.216203,,,cpu-thermal,51.031
1780558977.216203,,,gpu-thermal,51.812
1780558977.216203,,,soc0-thermal,49.625
1780558977.216203,,,soc1-thermal,49.156
1780558977.216203,,,soc2-thermal,49.281
1780558977.216203,,,tj-thermal,51.593
1780558977.3227777,VDD_IN,7017.472,,
1780558977.3227777,VDD_CPU_GPU_CV,2164.8,,
1780558977.3227777,VDD_SOC,1852.928,,
1780558977.3227777,,,cpu-thermal,51.062
1780558977.3227777,,,gpu-thermal,51.718
1780558977.3227777,,,soc0-thermal,49.593
1780558977.3227777,,,soc1-thermal,49.093
1780558977.3227777,,,soc2-thermal,49.406
1780558977.3227777,,,tj-thermal,51.593
1780558977.4287229,VDD_IN,7175.168,,
1780558977.4287229,VDD_CPU_GPU_CV,2204.16,,
1780558977.4287229,VDD_SOC,1852.928,,
1780558977.4287229,,,cpu-thermal,51.125
1780558977.4287229,,,gpu-thermal,51.687
1780558977.4287229,,,soc0-thermal,49.687
1780558977.4287229,,,soc1-thermal,49.031
1780558977.4287229,,,soc2-thermal,49.437
1780558977.4287229,,,tj-thermal,51.687
1780558977.534743,VDD_IN,7175.168,,
1780558977.534743,VDD_CPU_GPU_CV,2204.16,,
1780558977.534743,VDD_SOC,1852.928,,
1780558977.534743,,,cpu-thermal,51.343
1780558977.534743,,,gpu-thermal,51.656
1780558977.534743,,,soc0-thermal,49.718
1780558977.534743,,,soc1-thermal,49.25
1780558977.534743,,,soc2-thermal,49.25
1780558977.534743,,,tj-thermal,51.656
1780558977.641006,VDD_IN,7096.32,,
1780558977.641006,VDD_CPU_GPU_CV,2164.8,,
1780558977.641006,VDD_SOC,1852.928,,
1780558977.641006,,,cpu-thermal,51.125
1780558977.641006,,,gpu-thermal,52.062
1780558977.641006,,,soc0-thermal,49.75
1780558977.641006,,,soc1-thermal,49.031
1780558977.641006,,,soc2-thermal,49.343
1780558977.641006,,,tj-thermal,52.062
1780558977.7469919,VDD_IN,7017.472,,
1780558977.7469919,VDD_CPU_GPU_CV,2164.8,,
1780558977.7469919,VDD_SOC,1852.928,,
1780558977.7469919,,,cpu-thermal,51.218
1780558977.7469919,,,gpu-thermal,51.937
1780558977.7469919,,,soc0-thermal,49.656
1780558977.7469919,,,soc1-thermal,49.031
1780558977.7469919,,,soc2-thermal,49.343
1780558977.7469919,,,tj-thermal,51.937
1780558977.853197,VDD_IN,6978.048,,
1780558977.853197,VDD_CPU_GPU_CV,2125.44,,
1780558977.853197,VDD_SOC,1852.928,,
1780558977.853197,,,cpu-thermal,51.25
1780558977.853197,,,gpu-thermal,51.781
1780558977.853197,,,soc0-thermal,49.718
1780558977.853197,,,soc1-thermal,49.218
1780558977.853197,,,soc2-thermal,49.5
1780558977.853197,,,tj-thermal,51.781
1780558977.9592617,VDD_IN,6938.624,,
1780558977.9592617,VDD_CPU_GPU_CV,2125.44,,
1780558977.9592617,VDD_SOC,1813.504,,
1780558977.9592617,,,cpu-thermal,51.156
1780558977.9592617,,,gpu-thermal,51.687
1780558977.9592617,,,soc0-thermal,49.875
1780558977.9592617,,,soc1-thermal,49.187
1780558977.9592617,,,soc2-thermal,49.375
1780558977.9592617,,,tj-thermal,51.687
1780558978.0652585,VDD_IN,6910.4,,
1780558978.0652585,VDD_CPU_GPU_CV,2086.08,,
1780558978.0652585,VDD_SOC,1813.504,,
1780558978.0652585,,,cpu-thermal,51.125
1780558978.0652585,,,gpu-thermal,51.656
1780558978.0652585,,,soc0-thermal,49.718
1780558978.0652585,,,soc1-thermal,49.125
1780558978.0652585,,,soc2-thermal,49.406
1780558978.0652585,,,tj-thermal,51.656
1780558978.1716359,VDD_IN,6910.4,,
1780558978.1716359,VDD_CPU_GPU_CV,2089.472,,
1780558978.1716359,VDD_SOC,1813.504,,
1780558978.1716359,,,cpu-thermal,51.531
1780558978.1716359,,,gpu-thermal,51.562
1780558978.1716359,,,soc0-thermal,49.718
1780558978.1716359,,,soc1-thermal,49.156
1780558978.1716359,,,soc2-thermal,49.5
1780558978.1716359,,,tj-thermal,51.562
1780558978.2778943,VDD_IN,6949.888,,
1780558978.2778943,VDD_CPU_GPU_CV,2125.44,,
1780558978.2778943,VDD_SOC,1813.504,,
1780558978.2778943,,,cpu-thermal,51.281
1780558978.2778943,,,gpu-thermal,51.937
1780558978.2778943,,,soc0-thermal,49.781
1780558978.2778943,,,soc1-thermal,49.0
1780558978.2778943,,,soc2-thermal,49.375
1780558978.2778943,,,tj-thermal,51.937
1780558978.3838592,VDD_IN,7096.32,,
1780558978.3838592,VDD_CPU_GPU_CV,2204.16,,
1780558978.3838592,VDD_SOC,1852.928,,
1780558978.3838592,,,cpu-thermal,51.125
1780558978.3838592,,,gpu-thermal,51.781
1780558978.3838592,,,soc0-thermal,49.875
1780558978.3838592,,,soc1-thermal,49.093
1780558978.3838592,,,soc2-thermal,49.375
1780558978.3838592,,,tj-thermal,51.875
1780558978.4896915,VDD_IN,7175.168,,
1780558978.4896915,VDD_CPU_GPU_CV,2243.52,,
1780558978.4896915,VDD_SOC,1852.928,,
1780558978.4896915,,,cpu-thermal,51.343
1780558978.4896915,,,gpu-thermal,51.718
1780558978.4896915,,,soc0-thermal,49.812
1780558978.4896915,,,soc1-thermal,49.156
1780558978.4896915,,,soc2-thermal,49.406
1780558978.4896915,,,tj-thermal,51.875
1780558978.596144,VDD_IN,7096.32,,
1780558978.596144,VDD_CPU_GPU_CV,2204.16,,
1780558978.596144,VDD_SOC,1852.928,,
1780558978.596144,,,cpu-thermal,51.468
1780558978.596144,,,gpu-thermal,51.968
1780558978.596144,,,soc0-thermal,49.843
1780558978.596144,,,soc1-thermal,49.281
1780558978.596144,,,soc2-thermal,49.406
1780558978.596144,,,tj-thermal,51.687
1780558978.7027416,VDD_IN,7056.896,,
1780558978.7027416,VDD_CPU_GPU_CV,2164.8,,
1780558978.7027416,VDD_SOC,1852.928,,
1780558978.7027416,,,cpu-thermal,51.25
1780558978.7027416,,,gpu-thermal,51.812
1780558978.7027416,,,soc0-thermal,49.875
1780558978.7027416,,,soc1-thermal,49.187
1780558978.7027416,,,soc2-thermal,49.437
1780558978.7027416,,,tj-thermal,51.718
1780558978.8090284,VDD_IN,7017.472,,
1780558978.8090284,VDD_CPU_GPU_CV,2164.8,,
1780558978.8090284,VDD_SOC,1852.928,,
1780558978.8090284,,,cpu-thermal,51.312
1780558978.8090284,,,gpu-thermal,51.875
1780558978.8090284,,,soc0-thermal,49.843
1780558978.8090284,,,soc1-thermal,49.218
1780558978.8090284,,,soc2-thermal,49.531
1780558978.8090284,,,tj-thermal,52.093
1780558978.9156623,VDD_IN,6978.048,,
1780558978.9156623,VDD_CPU_GPU_CV,2125.44,,
1780558978.9156623,VDD_SOC,1852.928,,
1780558978.9156623,,,cpu-thermal,51.156
1780558978.9156623,,,gpu-thermal,51.781
1780558978.9156623,,,soc0-thermal,49.812
1780558978.9156623,,,soc1-thermal,49.25
1780558978.9156623,,,soc2-thermal,49.468
1780558978.9156623,,,tj-thermal,52.0
1780558979.0224216,VDD_IN,6949.888,,
1780558979.0224216,VDD_CPU_GPU_CV,2125.44,,
1780558979.0224216,VDD_SOC,1813.504,,
1780558979.0224216,,,cpu-thermal,51.187
1780558979.0224216,,,gpu-thermal,51.812
1780558979.0224216,,,soc0-thermal,49.875
1780558979.0224216,,,soc1-thermal,49.125
1780558979.0224216,,,soc2-thermal,49.531
1780558979.0224216,,,tj-thermal,51.812
1780558979.1284065,VDD_IN,6949.888,,
1780558979.1284065,VDD_CPU_GPU_CV,2128.896,,
1780558979.1284065,VDD_SOC,1813.504,,
1780558979.1284065,,,cpu-thermal,51.343
1780558979.1284065,,,gpu-thermal,52.187
1780558979.1284065,,,soc0-thermal,49.781
1780558979.1284065,,,soc1-thermal,49.218
1780558979.1284065,,,soc2-thermal,49.531
1780558979.1284065,,,tj-thermal,51.75
1780558979.234663,VDD_IN,6910.4,,
1780558979.234663,VDD_CPU_GPU_CV,2089.472,,
1780558979.234663,VDD_SOC,1813.504,,
1780558979.234663,,,cpu-thermal,51.187
1780558979.234663,,,gpu-thermal,51.968
1780558979.234663,,,soc0-thermal,49.843
1780558979.234663,,,soc1-thermal,49.218
1780558979.234663,,,soc2-thermal,49.5
1780558979.234663,,,tj-thermal,51.75
1780558979.3408399,VDD_IN,7056.896,,
1780558979.3408399,VDD_CPU_GPU_CV,2164.8,,
1780558979.3408399,VDD_SOC,1852.928,,
1780558979.3408399,,,cpu-thermal,51.156
1780558979.3408399,,,gpu-thermal,51.937
1780558979.3408399,,,soc0-thermal,49.968
1780558979.3408399,,,soc1-thermal,49.218
1780558979.3408399,,,soc2-thermal,49.468
1780558979.3408399,,,tj-thermal,51.687
1780558979.447357,VDD_IN,7175.168,,
1780558979.447357,VDD_CPU_GPU_CV,2243.52,,
1780558979.447357,VDD_SOC,1852.928,,
1780558979.447357,,,cpu-thermal,51.281
1780558979.447357,,,gpu-thermal,51.812
1780558979.447357,,,soc0-thermal,49.781
1780558979.447357,,,soc1-thermal,49.187
1780558979.447357,,,soc2-thermal,49.5
1780558979.447357,,,tj-thermal,52.062
1780558979.5535202,VDD_IN,7135.744,,
1780558979.5535202,VDD_CPU_GPU_CV,2204.16,,
1780558979.5535202,VDD_SOC,1852.928,,
1780558979.5535202,,,cpu-thermal,51.531
1780558979.5535202,,,gpu-thermal,51.75
1780558979.5535202,,,soc0-thermal,49.812
1780558979.5535202,,,soc1-thermal,49.406
1780558979.5535202,,,soc2-thermal,49.468
1780558979.5535202,,,tj-thermal,51.875
1780558979.6604776,VDD_IN,7056.896,,
1780558979.6604776,VDD_CPU_GPU_CV,2164.8,,
1780558979.6604776,VDD_SOC,1852.928,,
1780558979.6604776,,,cpu-thermal,51.281
1780558979.6604776,,,gpu-thermal,52.25
1780558979.6604776,,,soc0-thermal,50.031
1780558979.6604776,,,soc1-thermal,49.187
1780558979.6604776,,,soc2-thermal,49.562
1780558979.6604776,,,tj-thermal,51.906
1780558979.7667103,VDD_IN,7017.472,,
1780558979.7667103,VDD_CPU_GPU_CV,2164.8,,
1780558979.7667103,VDD_SOC,1852.928,,
1780558979.7667103,,,cpu-thermal,51.375
1780558979.7667103,,,gpu-thermal,52.031
1780558979.7667103,,,soc0-thermal,49.781
1780558979.7667103,,,soc1-thermal,49.218
1780558979.7667103,,,soc2-thermal,49.625
1780558979.7667103,,,tj-thermal,51.875
1780558979.8729548,VDD_IN,6989.376,,
1780558979.8729548,VDD_CPU_GPU_CV,2125.44,,
1780558979.8729548,VDD_SOC,1813.504,,
1780558979.8729548,,,cpu-thermal,51.468
1780558979.8729548,,,gpu-thermal,51.937
1780558979.8729548,,,soc0-thermal,49.968
1780558979.8729548,,,soc1-thermal,49.312
1780558979.8729548,,,soc2-thermal,49.75
1780558979.8729548,,,tj-thermal,51.843
1780558979.9789557,VDD_IN,6949.888,,
1780558979.9789557,VDD_CPU_GPU_CV,2128.896,,
1780558979.9789557,VDD_SOC,1813.504,,
1780558979.9789557,,,cpu-thermal,51.312
1780558979.9789557,,,gpu-thermal,51.843
1780558979.9789557,,,soc0-thermal,49.968
1780558979.9789557,,,soc1-thermal,49.218
1780558979.9789557,,,soc2-thermal,49.531
1780558979.9789557,,,tj-thermal,52.125
1780558980.0851495,VDD_IN,6949.888,,
1780558980.0851495,VDD_CPU_GPU_CV,2128.896,,
1780558980.0851495,VDD_SOC,1816.448,,
1780558980.0851495,,,cpu-thermal,51.343
1780558980.0851495,,,gpu-thermal,51.75
1780558980.0851495,,,soc0-thermal,49.75
1780558980.0851495,,,soc1-thermal,49.281
1780558980.0851495,,,soc2-thermal,49.656
1780558980.0851495,,,tj-thermal,51.75
1780558980.1912608,VDD_IN,6910.4,,
1780558980.1912608,VDD_CPU_GPU_CV,2089.472,,
1780558980.1912608,VDD_SOC,1816.448,,
1780558980.1912608,,,cpu-thermal,51.375
1780558980.1912608,,,gpu-thermal,51.781
1780558980.1912608,,,soc0-thermal,49.906
1780558980.1912608,,,soc1-thermal,49.218
1780558980.1912608,,,soc2-thermal,49.718
1780558980.1912608,,,tj-thermal,51.781
1780558980.2976968,VDD_IN,7028.864,,
1780558980.2976968,VDD_CPU_GPU_CV,2164.8,,
1780558980.2976968,VDD_SOC,1852.928,,
1780558980.2976968,,,cpu-thermal,51.437
1780558980.2976968,,,gpu-thermal,52.156
1780558980.2976968,,,soc0-thermal,50.031
1780558980.2976968,,,soc1-thermal,49.406
1780558980.2976968,,,soc2-thermal,49.531
1780558980.2976968,,,tj-thermal,52.156
1780558980.403836,VDD_IN,7175.168,,
1780558980.403836,VDD_CPU_GPU_CV,2243.52,,
1780558980.403836,VDD_SOC,1852.928,,
1780558980.403836,,,cpu-thermal,51.281
1780558980.403836,,,gpu-thermal,52.125
1780558980.403836,,,soc0-thermal,49.843
1780558980.403836,,,soc1-thermal,49.25
1780558980.403836,,,soc2-thermal,49.625
1780558980.403836,,,tj-thermal,52.125
1780558980.5098746,VDD_IN,7175.168,,
1780558980.5098746,VDD_CPU_GPU_CV,2243.52,,
1780558980.5098746,VDD_SOC,1852.928,,
1780558980.5098746,,,cpu-thermal,51.593
1780558980.5098746,,,gpu-thermal,52.031
1780558980.5098746,,,soc0-thermal,49.812
1780558980.5098746,,,soc1-thermal,49.375
1780558980.5098746,,,soc2-thermal,49.843
1780558980.5098746,,,tj-thermal,52.031
1780558980.6158423,VDD_IN,7096.32,,
1780558980.6158423,VDD_CPU_GPU_CV,2204.16,,
1780558980.6158423,VDD_SOC,1852.928,,
1780558980.6158423,,,cpu-thermal,51.718
1780558980.6158423,,,gpu-thermal,51.937
1780558980.6158423,,,soc0-thermal,50.0
1780558980.6158423,,,soc1-thermal,49.468
1780558980.6158423,,,soc2-thermal,49.593
1780558980.6158423,,,tj-thermal,51.937
1780558980.722615,VDD_IN,7056.896,,
1780558980.722615,VDD_CPU_GPU_CV,2164.8,,
1780558980.722615,VDD_SOC,1852.928,,
1780558980.722615,,,cpu-thermal,51.5
1780558980.722615,,,gpu-thermal,51.812
1780558980.722615,,,soc0-thermal,49.843
1780558980.722615,,,soc1-thermal,49.406
1780558980.722615,,,soc2-thermal,49.625
1780558980.722615,,,tj-thermal,51.812
1780558980.8295672,VDD_IN,7056.896,,
1780558980.8295672,VDD_CPU_GPU_CV,2164.8,,
1780558980.8295672,VDD_SOC,1852.928,,
1780558980.8295672,,,cpu-thermal,51.531
1780558980.8295672,,,gpu-thermal,52.25
1780558980.8295672,,,soc0-thermal,50.0
1780558980.8295672,,,soc1-thermal,49.437
1780558980.8295672,,,soc2-thermal,49.687
1780558980.8295672,,,tj-thermal,52.25
1780558980.935882,VDD_IN,7017.472,,
1780558980.935882,VDD_CPU_GPU_CV,2164.8,,
1780558980.935882,VDD_SOC,1852.928,,
1780558980.935882,,,cpu-thermal,51.593
1780558980.935882,,,gpu-thermal,52.187
1780558980.935882,,,soc0-thermal,50.0
1780558980.935882,,,soc1-thermal,49.437
1780558980.935882,,,soc2-thermal,49.687
1780558980.935882,,,tj-thermal,52.187
1780558981.041884,VDD_IN,6978.048,,
1780558981.041884,VDD_CPU_GPU_CV,2125.44,,
1780558981.041884,VDD_SOC,1813.504,,
1780558981.041884,,,cpu-thermal,51.437
1780558981.041884,,,gpu-thermal,52.0
1780558981.041884,,,soc0-thermal,50.093
1780558981.041884,,,soc1-thermal,49.312
1780558981.041884,,,soc2-thermal,49.687
1780558981.041884,,,tj-thermal,52.0
1780558981.147693,VDD_IN,6949.888,,
1780558981.147693,VDD_CPU_GPU_CV,2125.44,,
1780558981.147693,VDD_SOC,1813.504,,
1780558981.147693,,,cpu-thermal,51.468
1780558981.147693,,,gpu-thermal,51.937
1780558981.147693,,,soc0-thermal,49.906
1780558981.147693,,,soc1-thermal,49.375
1780558981.147693,,,soc2-thermal,49.656
1780558981.147693,,,tj-thermal,51.937
1780558981.2536883,VDD_IN,6938.624,,
1780558981.2536883,VDD_CPU_GPU_CV,2125.44,,
1780558981.2536883,VDD_SOC,1813.504,,
1780558981.2536883,,,cpu-thermal,51.531
1780558981.2536883,,,gpu-thermal,51.906
1780558981.2536883,,,soc0-thermal,50.031
1780558981.2536883,,,soc1-thermal,49.468
1780558981.2536883,,,soc2-thermal,49.625
1780558981.2536883,,,tj-thermal,51.906
1780558981.360471,VDD_IN,7096.32,,
1780558981.360471,VDD_CPU_GPU_CV,2204.16,,
1780558981.360471,VDD_SOC,1852.928,,
1780558981.360471,,,cpu-thermal,51.312
1780558981.360471,,,gpu-thermal,51.906
1780558981.360471,,,soc0-thermal,50.062
1780558981.360471,,,soc1-thermal,49.218
1780558981.360471,,,soc2-thermal,49.656
