t,rail,mW,zone,C
1780554770.9664338,,,soc2-thermal,55.843
1780554770.9664338,,,tj-thermal,58.343
1780554771.0729163,VDD_IN,8552.576,,
1780554771.0729163,VDD_CPU_GPU_CV,4190.976,,
1780554771.0729163,VDD_SOC,1608.512,,
1780554771.0729163,,,cpu-thermal,58.468
1780554771.0729163,,,gpu-thermal,57.781
1780554771.0729163,,,soc0-thermal,55.406
1780554771.0729163,,,soc1-thermal,55.0
1780554771.0729163,,,soc2-thermal,55.656
1780554771.0729163,,,tj-thermal,58.468
1780554771.1796136,VDD_IN,8552.576,,
1780554771.1796136,VDD_CPU_GPU_CV,4190.976,,
1780554771.1796136,VDD_SOC,1608.512,,
1780554771.1796136,,,cpu-thermal,58.25
1780554771.1796136,,,gpu-thermal,57.656
1780554771.1796136,,,soc0-thermal,55.468
1780554771.1796136,,,soc1-thermal,55.031
1780554771.1796136,,,soc2-thermal,55.843
1780554771.1796136,,,tj-thermal,58.25
1780554771.2861025,VDD_IN,8552.576,,
1780554771.2861025,VDD_CPU_GPU_CV,4190.976,,
1780554771.2861025,VDD_SOC,1608.512,,
1780554771.2861025,,,cpu-thermal,58.25
1780554771.2861025,,,gpu-thermal,57.5
1780554771.2861025,,,soc0-thermal,55.593
1780554771.2861025,,,soc1-thermal,54.843
1780554771.2861025,,,soc2-thermal,55.968
1780554771.2861025,,,tj-thermal,58.25
1780554771.3930972,VDD_IN,8552.576,,
1780554771.3930972,VDD_CPU_GPU_CV,4190.976,,
1780554771.3930972,VDD_SOC,1608.512,,
1780554771.3930972,,,cpu-thermal,58.187
1780554771.3930972,,,gpu-thermal,57.75
1780554771.3930972,,,soc0-thermal,55.468
1780554771.3930972,,,soc1-thermal,55.031
1780554771.3930972,,,soc2-thermal,55.781
1780554771.3930972,,,tj-thermal,58.187
1780554771.499649,VDD_IN,8552.576,,
1780554771.499649,VDD_CPU_GPU_CV,4190.976,,
1780554771.499649,VDD_SOC,1608.512,,
1780554771.499649,,,cpu-thermal,58.218
1780554771.499649,,,gpu-thermal,57.562
1780554771.499649,,,soc0-thermal,55.468
1780554771.499649,,,soc1-thermal,55.093
1780554771.499649,,,soc2-thermal,55.781
1780554771.499649,,,tj-thermal,58.218
1780554771.6067514,VDD_IN,8552.576,,
1780554771.6067514,VDD_CPU_GPU_CV,4190.976,,
1780554771.6067514,VDD_SOC,1608.512,,
1780554771.6067514,,,cpu-thermal,58.375
1780554771.6067514,,,gpu-thermal,57.562
1780554771.6067514,,,soc0-thermal,55.687
1780554771.6067514,,,soc1-thermal,55.031
1780554771.6067514,,,soc2-thermal,55.843
1780554771.6067514,,,tj-thermal,58.375
1780554771.7134593,VDD_IN,8591.808,,
1780554771.7134593,VDD_CPU_GPU_CV,4190.976,,
1780554771.7134593,VDD_SOC,1608.512,,
1780554771.7134593,,,cpu-thermal,58.218
1780554771.7134593,,,gpu-thermal,57.625
1780554771.7134593,,,soc0-thermal,55.406
1780554771.7134593,,,soc1-thermal,55.093
1780554771.7134593,,,soc2-thermal,55.843
1780554771.7134593,,,tj-thermal,58.218
1780554771.8200061,VDD_IN,8591.808,,
1780554771.8200061,VDD_CPU_GPU_CV,4190.976,,
1780554771.8200061,VDD_SOC,1608.512,,
1780554771.8200061,,,cpu-thermal,58.312
1780554771.8200061,,,gpu-thermal,57.437
1780554771.8200061,,,soc0-thermal,55.5
1780554771.8200061,,,soc1-thermal,55.187
1780554771.8200061,,,soc2-thermal,55.906
1780554771.8200061,,,tj-thermal,58.312
1780554771.9260962,VDD_IN,8552.576,,
1780554771.9260962,VDD_CPU_GPU_CV,4184.128,,
1780554771.9260962,VDD_SOC,1608.512,,
1780554771.9260962,,,cpu-thermal,58.437
1780554771.9260962,,,gpu-thermal,57.937
1780554771.9260962,,,soc0-thermal,55.656
1780554771.9260962,,,soc1-thermal,55.062
1780554771.9260962,,,soc2-thermal,55.906
1780554771.9260962,,,tj-thermal,58.437
1780554772.0323977,VDD_IN,8552.576,,
1780554772.0323977,VDD_CPU_GPU_CV,4184.128,,
1780554772.0323977,VDD_SOC,1608.512,,
1780554772.0323977,,,cpu-thermal,58.593
1780554772.0323977,,,gpu-thermal,57.75
1780554772.0323977,,,soc0-thermal,55.5
1780554772.0323977,,,soc1-thermal,55.062
1780554772.0323977,,,soc2-thermal,55.937
1780554772.0323977,,,tj-thermal,58.312
1780554772.1393163,VDD_IN,8552.576,,
1780554772.1393163,VDD_CPU_GPU_CV,4190.976,,
1780554772.1393163,VDD_SOC,1608.512,,
1780554772.1393163,,,cpu-thermal,58.312
1780554772.1393163,,,gpu-thermal,57.625
1780554772.1393163,,,soc0-thermal,55.625
1780554772.1393163,,,soc1-thermal,55.062
1780554772.1393163,,,soc2-thermal,55.843
1780554772.1393163,,,tj-thermal,58.312
1780554772.2466958,VDD_IN,8552.576,,
1780554772.2466958,VDD_CPU_GPU_CV,4184.128,,
1780554772.2466958,VDD_SOC,1608.512,,
1780554772.2466958,,,cpu-thermal,58.312
1780554772.2466958,,,gpu-thermal,57.593
1780554772.2466958,,,soc0-thermal,55.625
1780554772.2466958,,,soc1-thermal,55.031
1780554772.2466958,,,soc2-thermal,55.937
1780554772.2466958,,,tj-thermal,58.25
1780554772.353416,VDD_IN,8552.576,,
1780554772.353416,VDD_CPU_GPU_CV,4184.128,,
1780554772.353416,VDD_SOC,1608.512,,
1780554772.353416,,,cpu-thermal,58.406
1780554772.353416,,,gpu-thermal,57.531
1780554772.353416,,,soc0-thermal,55.531
1780554772.353416,,,soc1-thermal,55.093
1780554772.353416,,,soc2-thermal,55.906
1780554772.353416,,,tj-thermal,58.406
1780554772.4606006,VDD_IN,8552.576,,
1780554772.4606006,VDD_CPU_GPU_CV,4184.128,,
1780554772.4606006,VDD_SOC,1608.512,,
1780554772.4606006,,,cpu-thermal,58.25
1780554772.4606006,,,gpu-thermal,57.5
1780554772.4606006,,,soc0-thermal,55.562
1780554772.4606006,,,soc1-thermal,55.312
1780554772.4606006,,,soc2-thermal,55.968
1780554772.4606006,,,tj-thermal,58.5
1780554772.5670927,VDD_IN,8552.576,,
1780554772.5670927,VDD_CPU_GPU_CV,4190.976,,
1780554772.5670927,VDD_SOC,1608.512,,
1780554772.5670927,,,cpu-thermal,58.625
1780554772.5670927,,,gpu-thermal,57.812
1780554772.5670927,,,soc0-thermal,55.562
1780554772.5670927,,,soc1-thermal,55.125
1780554772.5670927,,,soc2-thermal,55.812
1780554772.5670927,,,tj-thermal,58.625
1780554772.6743677,VDD_IN,8591.808,,
1780554772.6743677,VDD_CPU_GPU_CV,4190.976,,
1780554772.6743677,VDD_SOC,1608.512,,
1780554772.6743677,,,cpu-thermal,58.25
1780554772.6743677,,,gpu-thermal,57.562
1780554772.6743677,,,soc0-thermal,55.625
1780554772.6743677,,,soc1-thermal,55.218
1780554772.6743677,,,soc2-thermal,56.0
1780554772.6743677,,,tj-thermal,58.375
1780554772.7808502,VDD_IN,8591.808,,
1780554772.7808502,VDD_CPU_GPU_CV,4190.976,,
1780554772.7808502,VDD_SOC,1608.512,,
1780554772.7808502,,,cpu-thermal,58.468
1780554772.7808502,,,gpu-thermal,57.937
1780554772.7808502,,,soc0-thermal,55.687
1780554772.7808502,,,soc1-thermal,55.281
1780554772.7808502,,,soc2-thermal,56.062
1780554772.7808502,,,tj-thermal,58.468
1780554772.8895395,VDD_IN,8552.576,,
1780554772.8895395,VDD_CPU_GPU_CV,4190.976,,
1780554772.8895395,VDD_SOC,1608.512,,
1780554772.8895395,,,cpu-thermal,58.406
1780554772.8895395,,,gpu-thermal,57.75
1780554772.8895395,,,soc0-thermal,55.562
1780554772.8895395,,,soc1-thermal,55.093
1780554772.8895395,,,soc2-thermal,55.968
1780554772.8895395,,,tj-thermal,58.406
1780554772.9957354,VDD_IN,8552.576,,
1780554772.9957354,VDD_CPU_GPU_CV,4190.976,,
1780554772.9957354,VDD_SOC,1608.512,,
1780554772.9957354,,,cpu-thermal,58.437
1780554772.9957354,,,gpu-thermal,57.687
1780554772.9957354,,,soc0-thermal,55.593
1780554772.9957354,,,soc1-thermal,55.187
1780554772.9957354,,,soc2-thermal,56.062
1780554772.9957354,,,tj-thermal,58.437
1780554773.1019187,VDD_IN,8513.344,,
1780554773.1019187,VDD_CPU_GPU_CV,4190.976,,
1780554773.1019187,VDD_SOC,1608.512,,
1780554773.1019187,,,cpu-thermal,58.5
1780554773.1019187,,,gpu-thermal,57.625
1780554773.1019187,,,soc0-thermal,55.718
1780554773.1019187,,,soc1-thermal,55.125
1780554773.1019187,,,soc2-thermal,56.093
1780554773.1019187,,,tj-thermal,58.718
1780554773.2097716,VDD_IN,8552.576,,
1780554773.2097716,VDD_CPU_GPU_CV,4190.976,,
1780554773.2097716,VDD_SOC,1608.512,,
1780554773.2097716,,,cpu-thermal,58.343
1780554773.2097716,,,gpu-thermal,57.656
1780554773.2097716,,,soc0-thermal,55.625
1780554773.2097716,,,soc1-thermal,55.187
1780554773.2097716,,,soc2-thermal,56.031
1780554773.2097716,,,tj-thermal,58.343
1780554773.316179,VDD_IN,8552.576,,
1780554773.316179,VDD_CPU_GPU_CV,4190.976,,
1780554773.316179,VDD_SOC,1608.512,,
1780554773.316179,,,cpu-thermal,58.281
1780554773.316179,,,gpu-thermal,57.718
1780554773.316179,,,soc0-thermal,55.593
1780554773.316179,,,soc1-thermal,55.281
1780554773.316179,,,soc2-thermal,56.062
1780554773.316179,,,tj-thermal,58.531
1780554773.4234207,VDD_IN,8552.576,,
1780554773.4234207,VDD_CPU_GPU_CV,4190.976,,
1780554773.4234207,VDD_SOC,1608.512,,
1780554773.4234207,,,cpu-thermal,58.562
1780554773.4234207,,,gpu-thermal,57.687
1780554773.4234207,,,soc0-thermal,55.718
1780554773.4234207,,,soc1-thermal,55.187
1780554773.4234207,,,soc2-thermal,56.093
1780554773.4234207,,,tj-thermal,58.562
1780554773.5304258,VDD_IN,8552.576,,
1780554773.5304258,VDD_CPU_GPU_CV,4190.976,,
1780554773.5304258,VDD_SOC,1608.512,,
1780554773.5304258,,,cpu-thermal,58.468
1780554773.5304258,,,gpu-thermal,57.625
1780554773.5304258,,,soc0-thermal,55.75
1780554773.5304258,,,soc1-thermal,55.25
1780554773.5304258,,,soc2-thermal,56.062
1780554773.5304258,,,tj-thermal,58.468
1780554773.6368468,VDD_IN,8552.576,,
1780554773.6368468,VDD_CPU_GPU_CV,4190.976,,
1780554773.6368468,VDD_SOC,1608.512,,
1780554773.6368468,,,cpu-thermal,58.531
1780554773.6368468,,,gpu-thermal,57.968
1780554773.6368468,,,soc0-thermal,55.656
1780554773.6368468,,,soc1-thermal,55.375
1780554773.6368468,,,soc2-thermal,56.062
1780554773.6368468,,,tj-thermal,58.531
1780554773.7442071,VDD_IN,8591.808,,
1780554773.7442071,VDD_CPU_GPU_CV,4190.976,,
1780554773.7442071,VDD_SOC,1608.512,,
1780554773.7442071,,,cpu-thermal,58.437
1780554773.7442071,,,gpu-thermal,57.906
1780554773.7442071,,,soc0-thermal,55.781
1780554773.7442071,,,soc1-thermal,55.312
1780554773.7442071,,,soc2-thermal,56.0
1780554773.7442071,,,tj-thermal,58.437
1780554773.8510044,VDD_IN,8552.576,,
1780554773.8510044,VDD_CPU_GPU_CV,4190.976,,
1780554773.8510044,VDD_SOC,1608.512,,
1780554773.8510044,,,cpu-thermal,58.468
1780554773.8510044,,,gpu-thermal,57.843
1780554773.8510044,,,soc0-thermal,55.781
1780554773.8510044,,,soc1-thermal,55.406
1780554773.8510044,,,soc2-thermal,56.125
1780554773.8510044,,,tj-thermal,58.468
1780554773.9572062,VDD_IN,8552.576,,
1780554773.9572062,VDD_CPU_GPU_CV,4190.976,,
1780554773.9572062,VDD_SOC,1608.512,,
1780554773.9572062,,,cpu-thermal,58.531
1780554773.9572062,,,gpu-thermal,57.718
1780554773.9572062,,,soc0-thermal,55.781
1780554773.9572062,,,soc1-thermal,55.437
1780554773.9572062,,,soc2-thermal,56.062
1780554773.9572062,,,tj-thermal,58.687
1780554774.0638192,VDD_IN,8513.344,,
1780554774.0638192,VDD_CPU_GPU_CV,4190.976,,
1780554774.0638192,VDD_SOC,1608.512,,
1780554774.0638192,,,cpu-thermal,58.687
1780554774.0638192,,,gpu-thermal,57.687
1780554774.0638192,,,soc0-thermal,55.781
1780554774.0638192,,,soc1-thermal,55.25
1780554774.0638192,,,soc2-thermal,56.156
1780554774.0638192,,,tj-thermal,58.687
1780554774.1699605,VDD_IN,8513.344,,
1780554774.1699605,VDD_CPU_GPU_CV,4190.976,,
1780554774.1699605,VDD_SOC,1608.512,,
1780554774.1699605,,,cpu-thermal,58.937
1780554774.1699605,,,gpu-thermal,58.156
1780554774.1699605,,,soc0-thermal,55.781
1780554774.1699605,,,soc1-thermal,55.375
1780554774.1699605,,,soc2-thermal,56.156
1780554774.1699605,,,tj-thermal,58.5
1780554774.2774894,VDD_IN,8513.344,,
1780554774.2774894,VDD_CPU_GPU_CV,4190.976,,
1780554774.2774894,VDD_SOC,1608.512,,
1780554774.2774894,,,cpu-thermal,58.593
1780554774.2774894,,,gpu-thermal,58.0
1780554774.2774894,,,soc0-thermal,55.781
1780554774.2774894,,,soc1-thermal,55.468
1780554774.2774894,,,soc2-thermal,56.156
1780554774.2774894,,,tj-thermal,58.593
1780554774.3838177,VDD_IN,8513.344,,
1780554774.3838177,VDD_CPU_GPU_CV,4190.976,,
1780554774.3838177,VDD_SOC,1608.512,,
1780554774.3838177,,,cpu-thermal,58.656
1780554774.3838177,,,gpu-thermal,57.875
1780554774.3838177,,,soc0-thermal,55.781
1780554774.3838177,,,soc1-thermal,55.281
1780554774.3838177,,,soc2-thermal,56.281
1780554774.3838177,,,tj-thermal,58.656
1780554774.4903862,VDD_IN,8552.576,,
1780554774.4903862,VDD_CPU_GPU_CV,4190.976,,
1780554774.4903862,VDD_SOC,1608.512,,
1780554774.4903862,,,cpu-thermal,58.593
1780554774.4903862,,,gpu-thermal,58.093
1780554774.4903862,,,soc0-thermal,55.781
1780554774.4903862,,,soc1-thermal,55.375
1780554774.4903862,,,soc2-thermal,56.093
1780554774.4903862,,,tj-thermal,58.593
1780554774.5972462,VDD_IN,8591.808,,
1780554774.5972462,VDD_CPU_GPU_CV,4190.976,,
1780554774.5972462,VDD_SOC,1608.512,,
1780554774.5972462,,,cpu-thermal,58.656
1780554774.5972462,,,gpu-thermal,58.0
1780554774.5972462,,,soc0-thermal,55.875
1780554774.5972462,,,soc1-thermal,55.5
1780554774.5972462,,,soc2-thermal,56.187
1780554774.5972462,,,tj-thermal,58.656
1780554774.7038562,VDD_IN,8552.576,,
1780554774.7038562,VDD_CPU_GPU_CV,4190.976,,
1780554774.7038562,VDD_SOC,1608.512,,
1780554774.7038562,,,cpu-thermal,58.406
1780554774.7038562,,,gpu-thermal,57.937
1780554774.7038562,,,soc0-thermal,55.812
1780554774.7038562,,,soc1-thermal,55.281
1780554774.7038562,,,soc2-thermal,56.218
1780554774.7038562,,,tj-thermal,58.406
1780554774.8108761,VDD_IN,8552.576,,
1780554774.8108761,VDD_CPU_GPU_CV,4184.128,,
1780554774.8108761,VDD_SOC,1608.512,,
1780554774.8108761,,,cpu-thermal,58.5
1780554774.8108761,,,gpu-thermal,57.812
1780554774.8108761,,,soc0-thermal,55.843
1780554774.8108761,,,soc1-thermal,55.375
1780554774.8108761,,,soc2-thermal,56.062
1780554774.8108761,,,tj-thermal,58.5
1780554774.917084,VDD_IN,8513.344,,
1780554774.917084,VDD_CPU_GPU_CV,4190.976,,
1780554774.917084,VDD_SOC,1569.28,,
1780554774.917084,,,cpu-thermal,58.75
1780554774.917084,,,gpu-thermal,57.781
1780554774.917084,,,soc0-thermal,55.937
1780554774.917084,,,soc1-thermal,55.531
1780554774.917084,,,soc2-thermal,56.218
1780554774.917084,,,tj-thermal,58.75
1780554775.0232332,VDD_IN,8474.112,,
1780554775.0232332,VDD_CPU_GPU_CV,4190.976,,
1780554775.0232332,VDD_SOC,1569.28,,
1780554775.0232332,,,cpu-thermal,58.75
1780554775.0232332,,,gpu-thermal,58.218
1780554775.0232332,,,soc0-thermal,56.031
1780554775.0232332,,,soc1-thermal,55.406
1780554775.0232332,,,soc2-thermal,56.281
1780554775.0232332,,,tj-thermal,58.75
1780554775.1303647,VDD_IN,8513.344,,
1780554775.1303647,VDD_CPU_GPU_CV,4184.128,,
1780554775.1303647,VDD_SOC,1608.512,,
1780554775.1303647,,,cpu-thermal,58.718
1780554775.1303647,,,gpu-thermal,58.125
1780554775.1303647,,,soc0-thermal,55.875
1780554775.1303647,,,soc1-thermal,55.437
1780554775.1303647,,,soc2-thermal,56.218
1780554775.1303647,,,tj-thermal,58.718
1780554775.236945,VDD_IN,8513.344,,
1780554775.236945,VDD_CPU_GPU_CV,4190.976,,
1780554775.236945,VDD_SOC,1608.512,,
1780554775.236945,,,cpu-thermal,58.656
1780554775.236945,,,gpu-thermal,58.0
1780554775.236945,,,soc0-thermal,55.906
1780554775.236945,,,soc1-thermal,55.562
1780554775.236945,,,soc2-thermal,56.187
1780554775.236945,,,tj-thermal,58.656
1780554775.343637,VDD_IN,8513.344,,
1780554775.343637,VDD_CPU_GPU_CV,4190.976,,
1780554775.343637,VDD_SOC,1608.512,,
1780554775.343637,,,cpu-thermal,58.718
1780554775.343637,,,gpu-thermal,57.968
1780554775.343637,,,soc0-thermal,56.093
1780554775.343637,,,soc1-thermal,55.406
1780554775.343637,,,soc2-thermal,56.312
1780554775.343637,,,tj-thermal,58.468
1780554775.4496765,VDD_IN,8552.576,,
1780554775.4496765,VDD_CPU_GPU_CV,4190.976,,
1780554775.4496765,VDD_SOC,1608.512,,
1780554775.4496765,,,cpu-thermal,58.625
1780554775.4496765,,,gpu-thermal,57.968
1780554775.4496765,,,soc0-thermal,55.843
1780554775.4496765,,,soc1-thermal,55.531
1780554775.4496765,,,soc2-thermal,56.375
1780554775.4496765,,,tj-thermal,58.625
1780554775.5567436,VDD_IN,8552.576,,
1780554775.5567436,VDD_CPU_GPU_CV,4184.128,,
1780554775.5567436,VDD_SOC,1608.512,,
1780554775.5567436,,,cpu-thermal,58.656
1780554775.5567436,,,gpu-thermal,57.843
1780554775.5567436,,,soc0-thermal,56.062
1780554775.5567436,,,soc1-thermal,55.406
1780554775.5567436,,,soc2-thermal,56.375
1780554775.5567436,,,tj-thermal,58.781
1780554775.6644921,VDD_IN,8552.576,,
1780554775.6644921,VDD_CPU_GPU_CV,4151.808,,
1780554775.6644921,VDD_SOC,1608.512,,
1780554775.6644921,,,cpu-thermal,58.968
1780554775.6644921,,,gpu-thermal,58.187
1780554775.6644921,,,soc0-thermal,55.875
1780554775.6644921,,,soc1-thermal,55.406
1780554775.6644921,,,soc2-thermal,56.25
1780554775.6644921,,,tj-thermal,58.968
1780554775.7712605,VDD_IN,8513.344,,
1780554775.7712605,VDD_CPU_GPU_CV,4151.808,,
1780554775.7712605,VDD_SOC,1608.512,,
1780554775.7712605,,,cpu-thermal,58.75
1780554775.7712605,,,gpu-thermal,57.968
1780554775.7712605,,,soc0-thermal,55.968
1780554775.7712605,,,soc1-thermal,55.531
1780554775.7712605,,,soc2-thermal,56.218
1780554775.7712605,,,tj-thermal,58.75
1780554775.8783896,VDD_IN,8474.112,,
1780554775.8783896,VDD_CPU_GPU_CV,4151.808,,
1780554775.8783896,VDD_SOC,1569.28,,
1780554775.8783896,,,cpu-thermal,58.812
1780554775.8783896,,,gpu-thermal,57.937
1780554775.8783896,,,soc0-thermal,56.031
1780554775.8783896,,,soc1-thermal,55.406
1780554775.8783896,,,soc2-thermal,56.375
1780554775.8783896,,,tj-thermal,58.812
1780554775.984567,VDD_IN,8474.112,,
1780554775.984567,VDD_CPU_GPU_CV,4151.808,,
1780554775.984567,VDD_SOC,1569.28,,
1780554775.984567,,,cpu-thermal,58.843
1780554775.984567,,,gpu-thermal,57.906
1780554775.984567,,,soc0-thermal,55.968
1780554775.984567,,,soc1-thermal,55.531
1780554775.984567,,,soc2-thermal,56.343
1780554775.984567,,,tj-thermal,58.843
1780554776.0906537,VDD_IN,8434.88,,
1780554776.0906537,VDD_CPU_GPU_CV,4151.808,,
1780554776.0906537,VDD_SOC,1569.28,,
1780554776.0906537,,,cpu-thermal,58.687
1780554776.0906537,,,gpu-thermal,58.0
1780554776.0906537,,,soc0-thermal,55.906
1780554776.0906537,,,soc1-thermal,55.562
1780554776.0906537,,,soc2-thermal,56.375
1780554776.0906537,,,tj-thermal,58.687
1780554776.1979506,VDD_IN,8474.112,,
1780554776.1979506,VDD_CPU_GPU_CV,4151.808,,
1780554776.1979506,VDD_SOC,1569.28,,
1780554776.1979506,,,cpu-thermal,58.75
1780554776.1979506,,,gpu-thermal,58.031
1780554776.1979506,,,soc0-thermal,55.968
1780554776.1979506,,,soc1-thermal,55.5
1780554776.1979506,,,soc2-thermal,56.437
1780554776.1979506,,,tj-thermal,58.75
1780554776.3042233,VDD_IN,8474.112,,
1780554776.3042233,VDD_CPU_GPU_CV,4151.808,,
1780554776.3042233,VDD_SOC,1569.28,,
1780554776.3042233,,,cpu-thermal,58.656
1780554776.3042233,,,gpu-thermal,57.937
1780554776.3042233,,,soc0-thermal,55.968
1780554776.3042233,,,soc1-thermal,55.531
1780554776.3042233,,,soc2-thermal,56.312
1780554776.3042233,,,tj-thermal,58.656
1780554776.4113395,VDD_IN,8474.112,,
1780554776.4113395,VDD_CPU_GPU_CV,4151.808,,
1780554776.4113395,VDD_SOC,1569.28,,
1780554776.4113395,,,cpu-thermal,58.75
1780554776.4113395,,,gpu-thermal,57.875
1780554776.4113395,,,soc0-thermal,55.906
1780554776.4113395,,,soc1-thermal,55.593
1780554776.4113395,,,soc2-thermal,56.375
1780554776.4113395,,,tj-thermal,58.75
1780554776.5174367,VDD_IN,8474.112,,
1780554776.5174367,VDD_CPU_GPU_CV,4151.808,,
1780554776.5174367,VDD_SOC,1569.28,,
1780554776.5174367,,,cpu-thermal,58.968
1780554776.5174367,,,gpu-thermal,58.25
1780554776.5174367,,,soc0-thermal,56.031
1780554776.5174367,,,soc1-thermal,55.531
1780554776.5174367,,,soc2-thermal,56.468
1780554776.5174367,,,tj-thermal,58.968
1780554776.6258476,VDD_IN,8434.88,,
1780554776.6258476,VDD_CPU_GPU_CV,4151.808,,
1780554776.6258476,VDD_SOC,1569.28,,
1780554776.6258476,,,cpu-thermal,59.062
1780554776.6258476,,,gpu-thermal,58.093
1780554776.6258476,,,soc0-thermal,56.0
1780554776.6258476,,,soc1-thermal,55.531
1780554776.6258476,,,soc2-thermal,56.375
1780554776.6258476,,,tj-thermal,58.75
1780554776.7326257,VDD_IN,8434.88,,
1780554776.7326257,VDD_CPU_GPU_CV,4151.808,,
1780554776.7326257,VDD_SOC,1569.28,,
1780554776.7326257,,,cpu-thermal,58.75
1780554776.7326257,,,gpu-thermal,58.062
1780554776.7326257,,,soc0-thermal,55.937
1780554776.7326257,,,soc1-thermal,55.718
1780554776.7326257,,,soc2-thermal,56.375
1780554776.7326257,,,tj-thermal,58.75
1780554776.8393688,VDD_IN,8277.952,,
1780554776.8393688,VDD_CPU_GPU_CV,4034.304,,
1780554776.8393688,VDD_SOC,1569.28,,
1780554776.8393688,,,cpu-thermal,58.687
1780554776.8393688,,,gpu-thermal,57.937
1780554776.8393688,,,soc0-thermal,56.187
1780554776.8393688,,,soc1-thermal,55.531
1780554776.8393688,,,soc2-thermal,56.437
1780554776.8393688,,,tj-thermal,58.687
1780554776.9453135,VDD_IN,8317.184,,
1780554776.9453135,VDD_CPU_GPU_CV,4073.472,,
1780554776.9453135,VDD_SOC,1569.28,,
1780554776.9453135,,,cpu-thermal,58.781
1780554776.9453135,,,gpu-thermal,57.937
1780554776.9453135,,,soc0-thermal,56.093
1780554776.9453135,,,soc1-thermal,55.625
1780554776.9453135,,,soc2-thermal,56.343
1780554776.9453135,,,tj-thermal,58.781
1780554777.051308,VDD_IN,8317.184,,
1780554777.051308,VDD_CPU_GPU_CV,4073.472,,
1780554777.051308,VDD_SOC,1569.28,,
1780554777.051308,,,cpu-thermal,58.75
1780554777.051308,,,gpu-thermal,58.312
1780554777.051308,,,soc0-thermal,56.031
1780554777.051308,,,soc1-thermal,55.593
1780554777.051308,,,soc2-thermal,56.5
1780554777.051308,,,tj-thermal,58.75
1780554777.1572807,VDD_IN,8317.184,,
1780554777.1572807,VDD_CPU_GPU_CV,4073.472,,
1780554777.1572807,VDD_SOC,1569.28,,
1780554777.1572807,,,cpu-thermal,58.75
1780554777.1572807,,,gpu-thermal,58.218
1780554777.1572807,,,soc0-thermal,56.125
1780554777.1572807,,,soc1-thermal,55.468
1780554777.1572807,,,soc2-thermal,56.531
1780554777.1572807,,,tj-thermal,59.156
1780554777.263927,VDD_IN,8317.184,,
1780554777.263927,VDD_CPU_GPU_CV,4073.472,,
1780554777.263927,VDD_SOC,1569.28,,
1780554777.263927,,,cpu-thermal,58.75
1780554777.263927,,,gpu-thermal,58.156
1780554777.263927,,,soc0-thermal,56.031
1780554777.263927,,,soc1-thermal,55.625
1780554777.263927,,,soc2-thermal,56.406
1780554777.263927,,,tj-thermal,58.75
1780554777.3702438,VDD_IN,8356.416,,
1780554777.3702438,VDD_CPU_GPU_CV,4112.64,,
1780554777.3702438,VDD_SOC,1569.28,,
1780554777.3702438,,,cpu-thermal,58.687
1780554777.3702438,,,gpu-thermal,58.093
1780554777.3702438,,,soc0-thermal,56.062
1780554777.3702438,,,soc1-thermal,55.718
1780554777.3702438,,,soc2-thermal,56.437
1780554777.3702438,,,tj-thermal,58.937
1780554777.477299,VDD_IN,8356.416,,
1780554777.477299,VDD_CPU_GPU_CV,4112.64,,
1780554777.477299,VDD_SOC,1569.28,,
1780554777.477299,,,cpu-thermal,58.937
1780554777.477299,,,gpu-thermal,58.062
1780554777.477299,,,soc0-thermal,56.093
1780554777.477299,,,soc1-thermal,55.562
1780554777.477299,,,soc2-thermal,56.5
1780554777.477299,,,tj-thermal,58.937
1780554777.5833783,VDD_IN,8356.416,,
1780554777.5833783,VDD_CPU_GPU_CV,4073.472,,
1780554777.5833783,VDD_SOC,1569.28,,
1780554777.5833783,,,cpu-thermal,59.093
1780554777.5833783,,,gpu-thermal,58.406
1780554777.5833783,,,soc0-thermal,56.031
1780554777.5833783,,,soc1-thermal,55.656
1780554777.5833783,,,soc2-thermal,56.437
1780554777.5833783,,,tj-thermal,59.093
1780554777.6908498,VDD_IN,8356.416,,
1780554777.6908498,VDD_CPU_GPU_CV,4073.472,,
1780554777.6908498,VDD_SOC,1569.28,,
1780554777.6908498,,,cpu-thermal,58.875
1780554777.6908498,,,gpu-thermal,58.062
1780554777.6908498,,,soc0-thermal,56.125
1780554777.6908498,,,soc1-thermal,55.656
1780554777.6908498,,,soc2-thermal,56.406
1780554777.6908498,,,tj-thermal,58.875
1780554777.7980485,VDD_IN,8330.752,,
1780554777.7980485,VDD_CPU_GPU_CV,4073.472,,
1780554777.7980485,VDD_SOC,1569.28,,
1780554777.7980485,,,cpu-thermal,58.937
1780554777.7980485,,,gpu-thermal,58.0
1780554777.7980485,,,soc0-thermal,56.218
1780554777.7980485,,,soc1-thermal,55.562
1780554777.7980485,,,soc2-thermal,56.562
1780554777.7980485,,,tj-thermal,58.937
1780554777.904229,VDD_IN,8330.752,,
1780554777.904229,VDD_CPU_GPU_CV,4073.472,,
1780554777.904229,VDD_SOC,1569.28,,
1780554777.904229,,,cpu-thermal,58.75
1780554777.904229,,,gpu-thermal,58.125
1780554777.904229,,,soc0-thermal,56.125
1780554777.904229,,,soc1-thermal,55.718
1780554777.904229,,,soc2-thermal,56.406
1780554777.904229,,,tj-thermal,58.75
1780554778.010283,VDD_IN,8317.184,,
1780554778.010283,VDD_CPU_GPU_CV,4073.472,,
